TRANSACTION_ID,BRANCH_ID,CITY,DATE,AMOUNT,STATUS,TRANSACTION_TYPE,BRANCH_NAME,CUSTOMER_ID,PURPOSE
T403294,2,Salem,2025-05-09,30590.68,SUCCESS,WITHDRAWAL,Ammapet Branch,C7883,Medical Expenses
T403295,2,Salem,2025-05-09,51115.06,SUCCESS,DEPOSIT,Ammapet Branch,C6742,Education Fees
T403296,2,Salem,2025-05-09,50849.27,FAILED,WITHDRAWAL,Ammapet Branch,C2731,Shopping
T403297,2,Salem,2025-05-09,66699.95,SUCCESS,WITHDRAWAL,Ammapet Branch,C7730,Medical Expenses
T403298,2,Salem,2025-05-09,2827.93,FAILED,WITHDRAWAL,Ammapet Branch,C6968,Bill Payment
T403299,2,Salem,2025-05-09,18198.02,FAILED,WITHDRAWAL,Ammapet Branch,C8069,Travel
T403300,2,Salem,2025-05-09,41151.99,FAILED,DEPOSIT,Ammapet Branch,C4312,Medical Expenses
T403301,2,Salem,2025-05-09,83049.81,SUCCESS,DEPOSIT,Ammapet Branch,C8328,Travel
T403302,2,Salem,2025-05-09,99153.29,SUCCESS,TRANSFER,Ammapet Branch,C4669,Bill Payment
T403303,2,Salem,2025-05-09,35520.45,FAILED,TRANSFER,Ammapet Branch,C9855,Shopping
T403304,2,Salem,2025-05-09,50607.69,SUCCESS,WITHDRAWAL,Ammapet Branch,C3344,Travel
T403305,2,Salem,2025-05-09,17723.71,FAILED,DEPOSIT,Ammapet Branch,C1232,Bill Payment
T403306,2,Salem,2025-05-09,21600.01,FAILED,DEPOSIT,Ammapet Branch,C6519,Shopping
T403307,2,Salem,2025-05-09,966.17,FAILED,DEPOSIT,Ammapet Branch,C8414,Bill Payment
T403308,2,Salem,2025-05-08,38499.03,SUCCESS,TRANSFER,Ammapet Branch,C6267,Medical Expenses
T403309,2,Salem,2025-05-08,46551.36,SUCCESS,TRANSFER,Ammapet Branch,C3988,Others
T403310,2,Salem,2025-05-08,98244.02,FAILED,WITHDRAWAL,Ammapet Branch,C4475,Medical Expenses
T403311,2,Salem,2025-05-08,52341.48,SUCCESS,TRANSFER,Ammapet Branch,C4251,Travel
T403312,2,Salem,2025-05-08,99994.75,SUCCESS,TRANSFER,Ammapet Branch,C7217,Education Fees
T403313,2,Salem,2025-05-08,28132.51,SUCCESS,DEPOSIT,Ammapet Branch,C3505,Loan Payment
T403314,2,Salem,2025-05-08,26467.06,SUCCESS,DEPOSIT,Ammapet Branch,C7183,Loan Payment
T403315,2,Salem,2025-05-08,99483.4,FAILED,WITHDRAWAL,Ammapet Branch,C1236,Medical Expenses
T403316,2,Salem,2025-05-08,56028.2,SUCCESS,DEPOSIT,Ammapet Branch,C6586,Education Fees
T403317,2,Salem,2025-05-08,50124.92,SUCCESS,DEPOSIT,Ammapet Branch,C6202,Education Fees
T403318,2,Salem,2025-05-08,30394.94,SUCCESS,TRANSFER,Ammapet Branch,C2827,Education Fees
T403319,2,Salem,2025-05-08,6572.31,SUCCESS,TRANSFER,Ammapet Branch,C1708,Bill Payment
T403320,2,Salem,2025-05-08,32912.87,FAILED,DEPOSIT,Ammapet Branch,C2407,Medical Expenses
T403321,2,Salem,2025-05-08,43134.0,FAILED,TRANSFER,Ammapet Branch,C6569,Others
T403322,2,Salem,2025-05-08,74972.7,SUCCESS,DEPOSIT,Ammapet Branch,C2818,Education Fees
T403323,2,Salem,2025-05-08,95627.82,FAILED,DEPOSIT,Ammapet Branch,C4262,Medical Expenses
T403324,2,Salem,2025-05-08,84473.71,SUCCESS,DEPOSIT,Ammapet Branch,C1256,Education Fees
T403325,2,Salem,2025-05-08,74796.36,FAILED,DEPOSIT,Ammapet Branch,C9081,Education Fees
T403326,2,Salem,2025-05-08,63860.77,FAILED,WITHDRAWAL,Ammapet Branch,C7543,Travel
T403327,2,Salem,2025-05-08,14287.92,SUCCESS,WITHDRAWAL,Ammapet Branch,C7720,Loan Payment
T403328,2,Salem,2025-05-08,59945.13,SUCCESS,WITHDRAWAL,Ammapet Branch,C3727,Travel
T403329,2,Salem,2025-05-08,86010.76,SUCCESS,WITHDRAWAL,Ammapet Branch,C1344,Bill Payment
T403330,2,Salem,2025-05-08,3626.31,SUCCESS,WITHDRAWAL,Ammapet Branch,C3882,Travel
T403331,2,Salem,2025-05-08,51357.04,FAILED,WITHDRAWAL,Ammapet Branch,C7359,Loan Payment
T403332,2,Salem,2025-05-08,39301.79,SUCCESS,WITHDRAWAL,Ammapet Branch,C2347,Shopping
T403333,2,Salem,2025-05-08,4416.95,SUCCESS,DEPOSIT,Ammapet Branch,C3888,Shopping
T403334,2,Salem,2025-05-08,65128.49,SUCCESS,WITHDRAWAL,Ammapet Branch,C8464,Loan Payment
T403335,2,Salem,2025-05-08,89589.13,SUCCESS,TRANSFER,Ammapet Branch,C4942,Others
T403336,2,Salem,2025-05-08,36024.91,FAILED,TRANSFER,Ammapet Branch,C1096,Travel
T403337,2,Salem,2025-05-08,62340.89,FAILED,WITHDRAWAL,Ammapet Branch,C8207,Others
T403338,2,Salem,2025-05-08,13618.14,SUCCESS,WITHDRAWAL,Ammapet Branch,C8298,Loan Payment
T403339,2,Salem,2025-05-08,98644.93,FAILED,WITHDRAWAL,Ammapet Branch,C1898,Medical Expenses
T403340,2,Salem,2025-05-08,90630.03,SUCCESS,TRANSFER,Ammapet Branch,C4892,Shopping
T403341,2,Salem,2025-05-08,31465.21,SUCCESS,DEPOSIT,Ammapet Branch,C3531,Medical Expenses
T403342,2,Salem,2025-05-08,90889.09,SUCCESS,TRANSFER,Ammapet Branch,C4413,Others
T403343,2,Salem,2025-05-08,90025.85,SUCCESS,WITHDRAWAL,Ammapet Branch,C2466,Education Fees
T403344,2,Salem,2025-05-08,54816.12,SUCCESS,WITHDRAWAL,Ammapet Branch,C8305,Travel
T403345,2,Salem,2025-05-08,78547.38,SUCCESS,DEPOSIT,Ammapet Branch,C1123,Bill Payment
T403346,2,Salem,2025-05-08,54844.77,FAILED,WITHDRAWAL,Ammapet Branch,C2487,Travel
T403347,2,Salem,2025-05-08,63802.44,SUCCESS,DEPOSIT,Ammapet Branch,C8971,Shopping
T403348,2,Salem,2025-05-08,45549.61,FAILED,TRANSFER,Ammapet Branch,C7765,Medical Expenses
T403349,2,Salem,2025-05-08,44831.44,SUCCESS,TRANSFER,Ammapet Branch,C2460,Education Fees
T403350,2,Salem,2025-05-08,2007.47,FAILED,WITHDRAWAL,Ammapet Branch,C4370,Loan Payment
T403351,2,Salem,2025-05-08,40732.56,SUCCESS,TRANSFER,Ammapet Branch,C3883,Bill Payment
T403352,2,Salem,2025-05-08,47033.65,FAILED,TRANSFER,Ammapet Branch,C5715,Bill Payment
T403353,2,Salem,2025-05-08,83817.12,SUCCESS,WITHDRAWAL,Ammapet Branch,C1820,Loan Payment
T403354,2,Salem,2025-05-08,3287.08,FAILED,DEPOSIT,Ammapet Branch,C1492,Travel
T403355,2,Salem,2025-05-08,29273.04,FAILED,WITHDRAWAL,Ammapet Branch,C4887,Education Fees
T403356,2,Salem,2025-05-08,45037.66,FAILED,TRANSFER,Ammapet Branch,C9795,Medical Expenses
T403357,2,Salem,2025-05-08,28668.88,FAILED,DEPOSIT,Ammapet Branch,C1442,Travel
T403358,2,Salem,2025-05-08,31923.63,FAILED,TRANSFER,Ammapet Branch,C5208,Bill Payment
T403359,2,Salem,2025-05-08,64977.57,FAILED,DEPOSIT,Ammapet Branch,C3994,Shopping
T403360,2,Salem,2025-05-08,84698.45,FAILED,TRANSFER,Ammapet Branch,C6310,Medical Expenses
T403361,2,Salem,2025-05-08,60877.91,FAILED,DEPOSIT,Ammapet Branch,C5054,Shopping
T403362,2,Salem,2025-05-08,26499.44,FAILED,DEPOSIT,Ammapet Branch,C9095,Bill Payment
T403363,2,Salem,2025-05-08,87302.02,FAILED,TRANSFER,Ammapet Branch,C6325,Education Fees
T403364,2,Salem,2025-05-08,69095.26,SUCCESS,TRANSFER,Ammapet Branch,C7921,Loan Payment
T403365,2,Salem,2025-05-08,42842.08,FAILED,TRANSFER,Ammapet Branch,C7759,Bill Payment
T403366,2,Salem,2025-05-08,31633.71,SUCCESS,TRANSFER,Ammapet Branch,C4115,Shopping
T403367,2,Salem,2025-05-08,43168.27,FAILED,TRANSFER,Ammapet Branch,C3700,Education Fees
T403368,2,Salem,2025-05-08,45300.95,SUCCESS,WITHDRAWAL,Ammapet Branch,C2511,Travel
T403369,2,Salem,2025-05-08,20815.94,FAILED,DEPOSIT,Ammapet Branch,C8157,Others
T403370,2,Salem,2025-05-08,87214.33,SUCCESS,TRANSFER,Ammapet Branch,C8211,Others
T403371,2,Salem,2025-05-08,38729.63,FAILED,TRANSFER,Ammapet Branch,C7537,Travel
T403372,2,Salem,2025-05-08,79716.53,SUCCESS,TRANSFER,Ammapet Branch,C9052,Education Fees
T403373,2,Salem,2025-05-08,45753.82,SUCCESS,TRANSFER,Ammapet Branch,C6768,Shopping
T403374,2,Salem,2025-05-08,8296.86,SUCCESS,WITHDRAWAL,Ammapet Branch,C5947,Bill Payment
T403375,2,Salem,2025-05-08,49233.84,SUCCESS,TRANSFER,Ammapet Branch,C2920,Bill Payment
T403376,2,Salem,2025-05-08,56246.41,SUCCESS,TRANSFER,Ammapet Branch,C8799,Travel
T403377,2,Salem,2025-05-08,58592.65,SUCCESS,TRANSFER,Ammapet Branch,C7297,Education Fees
T403378,2,Salem,2025-05-08,38156.19,SUCCESS,WITHDRAWAL,Ammapet Branch,C4337,Loan Payment
T403379,2,Salem,2025-05-08,13025.44,SUCCESS,WITHDRAWAL,Ammapet Branch,C8004,Shopping
T403380,2,Salem,2025-05-08,7492.24,FAILED,DEPOSIT,Ammapet Branch,C3796,Education Fees
T403381,2,Salem,2025-05-08,55973.7,FAILED,DEPOSIT,Ammapet Branch,C2008,Travel
T403382,2,Salem,2025-05-08,31916.96,SUCCESS,WITHDRAWAL,Ammapet Branch,C4993,Bill Payment
T403383,2,Salem,2025-05-08,17923.36,SUCCESS,WITHDRAWAL,Ammapet Branch,C4042,Others
T403384,2,Salem,2025-05-08,52608.11,SUCCESS,TRANSFER,Ammapet Branch,C6721,Travel
T403385,2,Salem,2025-05-08,99338.32,SUCCESS,WITHDRAWAL,Ammapet Branch,C8872,Others
T403386,2,Salem,2025-05-08,38202.38,FAILED,TRANSFER,Ammapet Branch,C9040,Bill Payment
T403387,2,Salem,2025-05-08,37409.63,SUCCESS,DEPOSIT,Ammapet Branch,C1421,Medical Expenses
T403388,2,Salem,2025-05-08,28397.18,FAILED,WITHDRAWAL,Ammapet Branch,C3774,Bill Payment
T403389,2,Salem,2025-05-08,10943.74,SUCCESS,WITHDRAWAL,Ammapet Branch,C7282,Bill Payment
T403390,2,Salem,2025-05-08,27531.86,FAILED,DEPOSIT,Ammapet Branch,C4073,Education Fees
T403391,2,Salem,2025-05-08,24772.97,SUCCESS,TRANSFER,Ammapet Branch,C3932,Shopping
T403392,2,Salem,2025-05-08,94563.3,FAILED,DEPOSIT,Ammapet Branch,C6901,Loan Payment
T403393,2,Salem,2025-05-08,35513.58,SUCCESS,WITHDRAWAL,Ammapet Branch,C8591,Education Fees
T403394,2,Salem,2025-05-08,67102.16,SUCCESS,DEPOSIT,Ammapet Branch,C1605,Travel
T403395,2,Salem,2025-05-08,17711.63,SUCCESS,WITHDRAWAL,Ammapet Branch,C8268,Education Fees
T403396,2,Salem,2025-05-08,74442.05,FAILED,DEPOSIT,Ammapet Branch,C7166,Loan Payment
T403397,2,Salem,2025-05-08,83394.14,SUCCESS,DEPOSIT,Ammapet Branch,C4546,Bill Payment
T403398,2,Salem,2025-05-08,27029.93,SUCCESS,DEPOSIT,Ammapet Branch,C4993,Shopping
T403399,2,Salem,2025-05-08,8754.48,SUCCESS,WITHDRAWAL,Ammapet Branch,C3372,Bill Payment
T403400,2,Salem,2025-05-08,25763.42,SUCCESS,WITHDRAWAL,Ammapet Branch,C7397,Travel
T403401,2,Salem,2025-05-08,12146.73,FAILED,DEPOSIT,Ammapet Branch,C8660,Loan Payment
T403402,2,Salem,2025-05-08,36134.45,FAILED,DEPOSIT,Ammapet Branch,C7383,Loan Payment
T403403,2,Salem,2025-05-07,33284.09,FAILED,WITHDRAWAL,Ammapet Branch,C4589,Loan Payment
T403404,2,Salem,2025-05-07,26170.27,SUCCESS,WITHDRAWAL,Ammapet Branch,C5362,Medical Expenses
T403405,2,Salem,2025-05-07,40277.78,SUCCESS,WITHDRAWAL,Ammapet Branch,C1920,Travel
T403406,2,Salem,2025-05-07,57368.34,SUCCESS,TRANSFER,Ammapet Branch,C3976,Bill Payment
T403407,2,Salem,2025-05-07,84736.03,SUCCESS,WITHDRAWAL,Ammapet Branch,C7283,Medical Expenses
T403408,2,Salem,2025-05-07,16269.95,FAILED,DEPOSIT,Ammapet Branch,C7589,Bill Payment
T403409,2,Salem,2025-05-07,56780.51,SUCCESS,TRANSFER,Ammapet Branch,C6948,Education Fees
T403410,2,Salem,2025-05-07,44822.42,SUCCESS,DEPOSIT,Ammapet Branch,C5240,Shopping
T403411,2,Salem,2025-05-07,1585.17,SUCCESS,TRANSFER,Ammapet Branch,C1054,Education Fees
T403412,2,Salem,2025-05-07,53858.82,FAILED,WITHDRAWAL,Ammapet Branch,C8725,Others
T403413,2,Salem,2025-05-07,49357.75,SUCCESS,TRANSFER,Ammapet Branch,C6073,Education Fees
T403414,2,Salem,2025-05-07,29184.8,SUCCESS,TRANSFER,Ammapet Branch,C4340,Medical Expenses
T403415,2,Salem,2025-05-07,37469.24,FAILED,DEPOSIT,Ammapet Branch,C3676,Bill Payment
T403416,2,Salem,2025-05-07,33845.47,SUCCESS,WITHDRAWAL,Ammapet Branch,C1473,Travel
T403417,2,Salem,2025-05-07,80123.7,FAILED,TRANSFER,Ammapet Branch,C5250,Education Fees
T403418,2,Salem,2025-05-07,48339.59,FAILED,WITHDRAWAL,Ammapet Branch,C5210,Others
T403419,2,Salem,2025-05-07,72449.74,SUCCESS,TRANSFER,Ammapet Branch,C6614,Shopping
T403420,2,Salem,2025-05-07,97228.79,SUCCESS,DEPOSIT,Ammapet Branch,C6719,Travel
T403421,2,Salem,2025-05-07,20805.5,SUCCESS,WITHDRAWAL,Ammapet Branch,C3709,Shopping
T403422,2,Salem,2025-05-07,64299.98,SUCCESS,WITHDRAWAL,Ammapet Branch,C4338,Travel
T403423,2,Salem,2025-05-07,31812.83,FAILED,TRANSFER,Ammapet Branch,C6191,Loan Payment
T403424,2,Salem,2025-05-07,25194.58,FAILED,TRANSFER,Ammapet Branch,C4347,Others
T403425,2,Salem,2025-05-07,35913.65,SUCCESS,WITHDRAWAL,Ammapet Branch,C4887,Others
T403426,2,Salem,2025-05-07,42506.41,SUCCESS,TRANSFER,Ammapet Branch,C5200,Medical Expenses
T403427,2,Salem,2025-05-07,81758.45,FAILED,TRANSFER,Ammapet Branch,C6000,Loan Payment
T403428,2,Salem,2025-05-07,61971.55,SUCCESS,WITHDRAWAL,Ammapet Branch,C4917,Medical Expenses
T403429,2,Salem,2025-05-07,23290.1,SUCCESS,WITHDRAWAL,Ammapet Branch,C5519,Bill Payment
T403430,2,Salem,2025-05-07,79871.84,FAILED,TRANSFER,Ammapet Branch,C4824,Loan Payment
T403431,2,Salem,2025-05-07,26529.51,SUCCESS,TRANSFER,Ammapet Branch,C7831,Bill Payment
T403432,2,Salem,2025-05-07,98516.51,FAILED,DEPOSIT,Ammapet Branch,C7613,Travel
T403433,2,Salem,2025-05-07,88100.03,SUCCESS,WITHDRAWAL,Ammapet Branch,C6612,Shopping
T403434,2,Salem,2025-05-07,50469.93,SUCCESS,WITHDRAWAL,Ammapet Branch,C1513,Loan Payment
T403435,2,Salem,2025-05-07,51423.13,FAILED,WITHDRAWAL,Ammapet Branch,C4172,Travel
T403436,2,Salem,2025-05-07,99903.72,SUCCESS,DEPOSIT,Ammapet Branch,C7822,Travel
T403437,2,Salem,2025-05-07,33842.9,FAILED,TRANSFER,Ammapet Branch,C7956,Bill Payment
T403438,2,Salem,2025-05-07,41951.75,SUCCESS,TRANSFER,Ammapet Branch,C4000,Others
T403439,2,Salem,2025-05-07,45789.13,SUCCESS,WITHDRAWAL,Ammapet Branch,C7829,Others
T403440,2,Salem,2025-05-07,81932.08,SUCCESS,WITHDRAWAL,Ammapet Branch,C6893,Travel
T403441,2,Salem,2025-05-07,83330.49,FAILED,DEPOSIT,Ammapet Branch,C7686,Travel
T403442,2,Salem,2025-05-07,7121.13,SUCCESS,DEPOSIT,Ammapet Branch,C4044,Medical Expenses
T403443,2,Salem,2025-05-07,56642.43,FAILED,DEPOSIT,Ammapet Branch,C4782,Others
T403444,2,Salem,2025-05-07,52565.07,FAILED,DEPOSIT,Ammapet Branch,C1300,Travel
T403445,2,Salem,2025-05-07,71753.24,FAILED,TRANSFER,Ammapet Branch,C2314,Bill Payment
T403446,2,Salem,2025-05-07,95614.35,FAILED,TRANSFER,Ammapet Branch,C5783,Education Fees
T403447,2,Salem,2025-05-07,67882.01,SUCCESS,DEPOSIT,Ammapet Branch,C4102,Travel
T403448,2,Salem,2025-05-07,69226.98,SUCCESS,WITHDRAWAL,Ammapet Branch,C9823,Others
T403449,2,Salem,2025-05-07,8726.12,SUCCESS,DEPOSIT,Ammapet Branch,C9983,Others
T403450,2,Salem,2025-05-07,96065.97,FAILED,WITHDRAWAL,Ammapet Branch,C6692,Shopping
T403451,2,Salem,2025-05-07,95473.0,FAILED,DEPOSIT,Ammapet Branch,C2759,Others
T403452,2,Salem,2025-05-07,52851.99,FAILED,TRANSFER,Ammapet Branch,C5436,Education Fees
T403453,2,Salem,2025-05-07,36314.4,FAILED,TRANSFER,Ammapet Branch,C9694,Education Fees
T403454,2,Salem,2025-05-07,80063.97,SUCCESS,WITHDRAWAL,Ammapet Branch,C9681,Others
T403455,2,Salem,2025-05-07,31913.13,SUCCESS,DEPOSIT,Ammapet Branch,C4403,Others
T403456,2,Salem,2025-05-07,23060.83,FAILED,WITHDRAWAL,Ammapet Branch,C6401,Shopping
T403457,2,Salem,2025-05-07,53387.8,FAILED,DEPOSIT,Ammapet Branch,C6593,Others
T403458,2,Salem,2025-05-07,62523.03,FAILED,DEPOSIT,Ammapet Branch,C2990,Education Fees
T403459,2,Salem,2025-05-07,84646.55,SUCCESS,DEPOSIT,Ammapet Branch,C9995,Bill Payment
T403460,2,Salem,2025-05-07,98295.52,SUCCESS,DEPOSIT,Ammapet Branch,C2764,Others
T403461,2,Salem,2025-05-07,43449.42,FAILED,WITHDRAWAL,Ammapet Branch,C3438,Education Fees
T403462,2,Salem,2025-05-07,58998.51,SUCCESS,DEPOSIT,Ammapet Branch,C6023,Bill Payment
T403463,2,Salem,2025-05-07,36229.89,SUCCESS,DEPOSIT,Ammapet Branch,C1215,Shopping
T403464,2,Salem,2025-05-07,42215.33,FAILED,TRANSFER,Ammapet Branch,C9827,Bill Payment
T403465,2,Salem,2025-05-07,60571.38,SUCCESS,TRANSFER,Ammapet Branch,C9328,Education Fees
T403466,2,Salem,2025-05-07,26766.89,FAILED,DEPOSIT,Ammapet Branch,C8368,Shopping
T403467,2,Salem,2025-05-07,35567.58,FAILED,TRANSFER,Ammapet Branch,C9306,Bill Payment
T403468,2,Salem,2025-05-07,27254.48,SUCCESS,DEPOSIT,Ammapet Branch,C7145,Loan Payment
T403469,2,Salem,2025-05-07,67945.53,FAILED,TRANSFER,Ammapet Branch,C6064,Bill Payment
T403470,2,Salem,2025-05-07,92478.46,FAILED,TRANSFER,Ammapet Branch,C1900,Shopping
T403471,2,Salem,2025-05-07,28039.06,FAILED,TRANSFER,Ammapet Branch,C2411,Medical Expenses
T403472,2,Salem,2025-05-07,83453.39,FAILED,DEPOSIT,Ammapet Branch,C3449,Shopping
T403473,2,Salem,2025-05-07,35705.09,SUCCESS,DEPOSIT,Ammapet Branch,C4694,Bill Payment
T403474,2,Salem,2025-05-07,68894.1,SUCCESS,DEPOSIT,Ammapet Branch,C5339,Others
T403475,2,Salem,2025-05-06,22773.83,SUCCESS,DEPOSIT,Ammapet Branch,C7982,Medical Expenses
T403476,2,Salem,2025-05-06,8680.09,FAILED,TRANSFER,Ammapet Branch,C9082,Others
T403477,2,Salem,2025-05-06,71410.76,SUCCESS,DEPOSIT,Ammapet Branch,C2642,Loan Payment
T403478,2,Salem,2025-05-06,70481.48,SUCCESS,TRANSFER,Ammapet Branch,C9513,Travel
T403479,2,Salem,2025-05-06,5149.33,SUCCESS,DEPOSIT,Ammapet Branch,C4785,Travel
T403480,2,Salem,2025-05-06,84882.14,SUCCESS,DEPOSIT,Ammapet Branch,C3165,Medical Expenses
T403481,2,Salem,2025-05-06,6583.18,FAILED,TRANSFER,Ammapet Branch,C4174,Bill Payment
T403482,2,Salem,2025-05-06,56222.2,SUCCESS,TRANSFER,Ammapet Branch,C5402,Travel
T403483,2,Salem,2025-05-06,47414.96,SUCCESS,DEPOSIT,Ammapet Branch,C8895,Travel
T403484,2,Salem,2025-05-06,48228.54,FAILED,TRANSFER,Ammapet Branch,C1119,Travel
T403485,2,Salem,2025-05-06,89779.42,SUCCESS,WITHDRAWAL,Ammapet Branch,C2727,Loan Payment
T403486,2,Salem,2025-05-06,45724.3,SUCCESS,WITHDRAWAL,Ammapet Branch,C5676,Others
T403487,2,Salem,2025-05-06,28972.31,SUCCESS,DEPOSIT,Ammapet Branch,C1930,Shopping
T403488,2,Salem,2025-05-06,67998.33,SUCCESS,DEPOSIT,Ammapet Branch,C2423,Education Fees
T403489,2,Salem,2025-05-06,63531.63,FAILED,DEPOSIT,Ammapet Branch,C5462,Bill Payment
T403490,2,Salem,2025-05-06,51013.43,SUCCESS,WITHDRAWAL,Ammapet Branch,C6568,Loan Payment
T403491,2,Salem,2025-05-06,35049.57,SUCCESS,WITHDRAWAL,Ammapet Branch,C9397,Travel
T403492,2,Salem,2025-05-06,82640.07,SUCCESS,TRANSFER,Ammapet Branch,C9196,Others
T403493,2,Salem,2025-05-06,903.41,SUCCESS,WITHDRAWAL,Ammapet Branch,C4219,Loan Payment
T403494,2,Salem,2025-05-06,66963.94,SUCCESS,WITHDRAWAL,Ammapet Branch,C6275,Others
T403495,2,Salem,2025-05-06,51804.57,FAILED,TRANSFER,Ammapet Branch,C2064,Bill Payment
