TRANSACTION_ID,BRANCH_ID,CITY,DATE,AMOUNT,STATUS,TRANSACTION_TYPE,BRANCH_NAME,CUSTOMER_ID,PURPOSE
T404759,5,Salem,2025-05-09,68300.92,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C5677,Others
T404760,5,Salem,2025-05-09,79121.24,FAILED,DEPOSIT,Seelanaickenpatti Branch,C3117,Others
T404761,5,Salem,2025-05-09,5141.49,FAILED,DEPOSIT,Seelanaickenpatti Branch,C2580,Others
T404762,5,Salem,2025-05-09,98092.41,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C6154,Shopping
T404763,5,Salem,2025-05-09,5303.79,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C2142,Medical Expenses
T404764,5,Salem,2025-05-09,26403.8,FAILED,DEPOSIT,Seelanaickenpatti Branch,C4489,Medical Expenses
T404765,5,Salem,2025-05-09,27610.99,FAILED,TRANSFER,Seelanaickenpatti Branch,C4665,Bill Payment
T404766,5,Salem,2025-05-09,12603.93,FAILED,DEPOSIT,Seelanaickenpatti Branch,C5172,Others
T404767,5,Salem,2025-05-09,8383.3,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C5910,Loan Payment
T404768,5,Salem,2025-05-09,59112.64,FAILED,TRANSFER,Seelanaickenpatti Branch,C1381,Education Fees
T404769,5,Salem,2025-05-09,75922.88,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C1486,Others
T404770,5,Salem,2025-05-09,98388.25,FAILED,TRANSFER,Seelanaickenpatti Branch,C3024,Loan Payment
T404771,5,Salem,2025-05-09,28869.92,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C2687,Education Fees
T404772,5,Salem,2025-05-09,4620.03,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C4719,Medical Expenses
T404773,5,Salem,2025-05-09,83981.58,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C8865,Loan Payment
T404774,5,Salem,2025-05-09,61965.99,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C7656,Education Fees
T404775,5,Salem,2025-05-09,30157.83,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C2235,Medical Expenses
T404776,5,Salem,2025-05-09,37184.78,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C4850,Education Fees
T404777,5,Salem,2025-05-09,55793.71,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C8820,Medical Expenses
T404778,5,Salem,2025-05-09,52140.73,FAILED,DEPOSIT,Seelanaickenpatti Branch,C1595,Shopping
T404779,5,Salem,2025-05-09,97997.35,FAILED,DEPOSIT,Seelanaickenpatti Branch,C7832,Medical Expenses
T404780,5,Salem,2025-05-09,16420.27,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C9864,Education Fees
T404781,5,Salem,2025-05-09,3623.97,FAILED,TRANSFER,Seelanaickenpatti Branch,C2890,Shopping
T404782,5,Salem,2025-05-09,44612.2,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C9882,Bill Payment
T404783,5,Salem,2025-05-09,45916.51,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C2663,Loan Payment
T404784,5,Salem,2025-05-09,41128.75,FAILED,TRANSFER,Seelanaickenpatti Branch,C2608,Loan Payment
T404785,5,Salem,2025-05-09,85277.03,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C6261,Bill Payment
T404786,5,Salem,2025-05-09,77230.28,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C4222,Travel
T404787,5,Salem,2025-05-09,20296.68,FAILED,TRANSFER,Seelanaickenpatti Branch,C2687,Bill Payment
T404788,5,Salem,2025-05-09,50526.93,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C9995,Shopping
T404789,5,Salem,2025-05-09,57845.84,FAILED,DEPOSIT,Seelanaickenpatti Branch,C7849,Travel
T404790,5,Salem,2025-05-09,43784.45,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C3901,Education Fees
T404791,5,Salem,2025-05-09,19122.81,FAILED,DEPOSIT,Seelanaickenpatti Branch,C2268,Education Fees
T404792,5,Salem,2025-05-09,11368.76,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C4167,Education Fees
T404793,5,Salem,2025-05-09,84455.34,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C1006,Shopping
T404794,5,Salem,2025-05-09,20821.24,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C7193,Loan Payment
T404795,5,Salem,2025-05-09,81140.74,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C3830,Shopping
T404796,5,Salem,2025-05-09,25078.8,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C6896,Loan Payment
T404797,5,Salem,2025-05-09,16820.33,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C6480,Bill Payment
T404798,5,Salem,2025-05-09,20827.46,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C1008,Travel
T404799,5,Salem,2025-05-09,3236.23,FAILED,TRANSFER,Seelanaickenpatti Branch,C6505,Shopping
T404800,5,Salem,2025-05-09,41050.37,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C3258,Education Fees
T404801,5,Salem,2025-05-09,43052.47,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C9561,Medical Expenses
T404802,5,Salem,2025-05-09,15542.75,FAILED,TRANSFER,Seelanaickenpatti Branch,C5782,Loan Payment
T404803,5,Salem,2025-05-09,56650.21,FAILED,TRANSFER,Seelanaickenpatti Branch,C8507,Loan Payment
T404804,5,Salem,2025-05-09,93931.42,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C1009,Travel
T404805,5,Salem,2025-05-09,66771.66,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C6783,Shopping
T404806,5,Salem,2025-05-09,46756.77,FAILED,TRANSFER,Seelanaickenpatti Branch,C2048,Others
T404807,5,Salem,2025-05-09,44595.5,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C7761,Bill Payment
T404808,5,Salem,2025-05-09,39171.96,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C6871,Education Fees
T404809,5,Salem,2025-05-09,92127.16,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C3930,Shopping
T404810,5,Salem,2025-05-09,85043.32,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C1957,Medical Expenses
T404811,5,Salem,2025-05-09,8892.9,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C3355,Shopping
T404812,5,Salem,2025-05-09,90647.47,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C8546,Travel
T404813,5,Salem,2025-05-09,58895.01,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C5796,Education Fees
T404814,5,Salem,2025-05-09,26869.06,FAILED,DEPOSIT,Seelanaickenpatti Branch,C4302,Education Fees
T404815,5,Salem,2025-05-09,31295.83,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C3039,Education Fees
T404816,5,Salem,2025-05-09,80287.55,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C3141,Travel
T404817,5,Salem,2025-05-09,23296.95,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C1137,Bill Payment
T404818,5,Salem,2025-05-09,58892.36,FAILED,DEPOSIT,Seelanaickenpatti Branch,C3584,Bill Payment
T404819,5,Salem,2025-05-09,23931.46,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C7377,Travel
T404820,5,Salem,2025-05-09,90640.74,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C1830,Medical Expenses
T404821,5,Salem,2025-05-09,12390.65,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C8220,Shopping
T404822,5,Salem,2025-05-09,27685.33,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C1012,Others
T404823,5,Salem,2025-05-09,90098.12,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C7521,Shopping
T404824,5,Salem,2025-05-09,54575.79,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C7207,Bill Payment
T404825,5,Salem,2025-05-09,86567.55,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C6242,Bill Payment
T404826,5,Salem,2025-05-09,27410.15,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C6761,Shopping
T404827,5,Salem,2025-05-09,91789.05,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C4003,Travel
T404828,5,Salem,2025-05-09,45762.25,FAILED,TRANSFER,Seelanaickenpatti Branch,C4575,Shopping
T404829,5,Salem,2025-05-08,4935.59,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C3170,Medical Expenses
T404830,5,Salem,2025-05-08,65413.62,FAILED,TRANSFER,Seelanaickenpatti Branch,C9105,Medical Expenses
T404831,5,Salem,2025-05-08,34858.89,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C1589,Loan Payment
T404832,5,Salem,2025-05-08,47282.6,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C9363,Education Fees
T404833,5,Salem,2025-05-08,88547.14,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C2209,Education Fees
T404834,5,Salem,2025-05-08,18184.35,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C1392,Medical Expenses
T404835,5,Salem,2025-05-08,7121.75,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C8049,Bill Payment
T404836,5,Salem,2025-05-08,85185.19,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C3013,Travel
T404837,5,Salem,2025-05-08,8889.18,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C6922,Others
T404838,5,Salem,2025-05-08,53774.23,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C4320,Bill Payment
T404839,5,Salem,2025-05-08,50720.73,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C6989,Medical Expenses
T404840,5,Salem,2025-05-08,45149.53,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C5213,Travel
T404841,5,Salem,2025-05-08,80641.17,FAILED,DEPOSIT,Seelanaickenpatti Branch,C1275,Shopping
T404842,5,Salem,2025-05-08,49244.6,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C4845,Loan Payment
T404843,5,Salem,2025-05-08,47016.13,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C5584,Education Fees
T404844,5,Salem,2025-05-08,61718.79,FAILED,DEPOSIT,Seelanaickenpatti Branch,C4590,Loan Payment
T404845,5,Salem,2025-05-08,78771.5,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C7405,Education Fees
T404846,5,Salem,2025-05-08,15554.32,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C7267,Education Fees
T404847,5,Salem,2025-05-08,63431.24,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C6749,Shopping
T404848,5,Salem,2025-05-08,40236.82,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C5190,Others
T404849,5,Salem,2025-05-08,97886.23,FAILED,DEPOSIT,Seelanaickenpatti Branch,C1057,Shopping
T404850,5,Salem,2025-05-08,25919.34,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C4241,Loan Payment
T404851,5,Salem,2025-05-08,30382.01,FAILED,DEPOSIT,Seelanaickenpatti Branch,C8628,Medical Expenses
T404852,5,Salem,2025-05-08,72028.54,FAILED,DEPOSIT,Seelanaickenpatti Branch,C5953,Travel
T404853,5,Salem,2025-05-08,96553.43,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C8191,Education Fees
T404854,5,Salem,2025-05-08,66663.37,FAILED,TRANSFER,Seelanaickenpatti Branch,C8491,Travel
T404855,5,Salem,2025-05-08,63884.67,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C7760,Others
T404856,5,Salem,2025-05-08,75301.81,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C2096,Shopping
T404857,5,Salem,2025-05-08,80230.16,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C6490,Others
T404858,5,Salem,2025-05-08,50221.92,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C1449,Shopping
T404859,5,Salem,2025-05-08,66917.66,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C2273,Others
T404860,5,Salem,2025-05-08,27129.42,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C6407,Medical Expenses
T404861,5,Salem,2025-05-08,36579.77,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C2993,Travel
T404862,5,Salem,2025-05-08,85940.8,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C6997,Shopping
T404863,5,Salem,2025-05-08,22117.84,FAILED,DEPOSIT,Seelanaickenpatti Branch,C1464,Shopping
T404864,5,Salem,2025-05-08,35109.51,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C6732,Medical Expenses
T404865,5,Salem,2025-05-08,21696.76,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C2314,Education Fees
T404866,5,Salem,2025-05-08,21469.1,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C4442,Bill Payment
T404867,5,Salem,2025-05-08,13058.72,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C2001,Bill Payment
T404868,5,Salem,2025-05-08,47881.62,FAILED,TRANSFER,Seelanaickenpatti Branch,C6747,Education Fees
T404869,5,Salem,2025-05-08,90875.51,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C8657,Travel
T404870,5,Salem,2025-05-08,72777.44,FAILED,DEPOSIT,Seelanaickenpatti Branch,C2297,Education Fees
T404871,5,Salem,2025-05-08,27980.45,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C9606,Bill Payment
T404872,5,Salem,2025-05-08,65927.45,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C3592,Travel
T404873,5,Salem,2025-05-08,79899.32,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C3570,Travel
T404874,5,Salem,2025-05-08,1602.88,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C4276,Loan Payment
T404875,5,Salem,2025-05-08,91766.68,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C9599,Medical Expenses
T404876,5,Salem,2025-05-08,35508.31,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C7491,Others
T404877,5,Salem,2025-05-08,49283.59,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C5685,Others
T404878,5,Salem,2025-05-08,41468.65,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C2537,Loan Payment
T404879,5,Salem,2025-05-08,89664.48,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C5288,Travel
T404880,5,Salem,2025-05-08,59504.38,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C2864,Shopping
T404881,5,Salem,2025-05-08,56888.18,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C7967,Medical Expenses
T404882,5,Salem,2025-05-08,90838.07,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C4880,Loan Payment
T404883,5,Salem,2025-05-08,90515.25,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C6501,Medical Expenses
T404884,5,Salem,2025-05-08,15467.66,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C3965,Education Fees
T404885,5,Salem,2025-05-08,29477.74,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C2019,Shopping
T404886,5,Salem,2025-05-08,80682.15,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C2345,Travel
T404887,5,Salem,2025-05-08,8908.96,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C9422,Travel
T404888,5,Salem,2025-05-08,21214.02,FAILED,TRANSFER,Seelanaickenpatti Branch,C6231,Others
T404889,5,Salem,2025-05-08,3162.54,FAILED,TRANSFER,Seelanaickenpatti Branch,C6811,Education Fees
T404890,5,Salem,2025-05-08,29634.81,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C8540,Travel
T404891,5,Salem,2025-05-08,77259.1,FAILED,DEPOSIT,Seelanaickenpatti Branch,C6961,Education Fees
T404892,5,Salem,2025-05-08,27056.45,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C9592,Loan Payment
T404893,5,Salem,2025-05-08,75264.91,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C1510,Shopping
T404894,5,Salem,2025-05-08,91753.56,FAILED,DEPOSIT,Seelanaickenpatti Branch,C9149,Bill Payment
T404895,5,Salem,2025-05-08,59006.46,FAILED,DEPOSIT,Seelanaickenpatti Branch,C8410,Travel
T404896,5,Salem,2025-05-08,80364.14,FAILED,TRANSFER,Seelanaickenpatti Branch,C8226,Others
T404897,5,Salem,2025-05-08,18195.7,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C1726,Travel
T404898,5,Salem,2025-05-08,66263.02,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C3468,Medical Expenses
T404899,5,Salem,2025-05-08,13678.88,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C6079,Others
T404900,5,Salem,2025-05-08,51479.21,FAILED,TRANSFER,Seelanaickenpatti Branch,C6864,Others
T404901,5,Salem,2025-05-08,89716.39,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C7570,Others
T404902,5,Salem,2025-05-08,53227.85,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C2542,Shopping
T404903,5,Salem,2025-05-08,35953.28,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C5108,Others
T404904,5,Salem,2025-05-08,66670.52,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C8742,Bill Payment
T404905,5,Salem,2025-05-08,54916.75,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C7946,Travel
T404906,5,Salem,2025-05-08,37875.52,FAILED,TRANSFER,Seelanaickenpatti Branch,C7306,Travel
T404907,5,Salem,2025-05-08,78159.97,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C4942,Shopping
T404908,5,Salem,2025-05-08,64310.61,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C9343,Shopping
T404909,5,Salem,2025-05-08,56019.25,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C8002,Medical Expenses
T404910,5,Salem,2025-05-08,32411.53,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C7180,Travel
T404911,5,Salem,2025-05-08,19548.97,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C8208,Travel
T404912,5,Salem,2025-05-08,8753.4,FAILED,DEPOSIT,Seelanaickenpatti Branch,C2834,Education Fees
T404913,5,Salem,2025-05-08,71032.87,FAILED,DEPOSIT,Seelanaickenpatti Branch,C1619,Others
T404914,5,Salem,2025-05-08,44815.29,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C2569,Travel
T404915,5,Salem,2025-05-08,99926.28,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C6812,Shopping
T404916,5,Salem,2025-05-08,30297.65,FAILED,TRANSFER,Seelanaickenpatti Branch,C3411,Bill Payment
T404917,5,Salem,2025-05-08,21412.99,FAILED,DEPOSIT,Seelanaickenpatti Branch,C6718,Shopping
T404918,5,Salem,2025-05-08,88284.43,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C2548,Education Fees
T404919,5,Salem,2025-05-08,56463.93,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C3559,Bill Payment
T404920,5,Salem,2025-05-08,82137.11,FAILED,DEPOSIT,Seelanaickenpatti Branch,C6402,Bill Payment
T404921,5,Salem,2025-05-08,30150.32,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C2139,Bill Payment
T404922,5,Salem,2025-05-08,88177.28,FAILED,DEPOSIT,Seelanaickenpatti Branch,C6336,Others
T404923,5,Salem,2025-05-08,25686.79,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C6773,Loan Payment
T404924,5,Salem,2025-05-08,95467.82,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C9794,Others
T404925,5,Salem,2025-05-07,9849.15,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C9687,Education Fees
T404926,5,Salem,2025-05-07,46400.62,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C3519,Others
T404927,5,Salem,2025-05-07,26227.36,FAILED,TRANSFER,Seelanaickenpatti Branch,C4244,Loan Payment
T404928,5,Salem,2025-05-07,32713.57,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C3026,Education Fees
T404929,5,Salem,2025-05-07,60757.14,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C2894,Loan Payment
T404930,5,Salem,2025-05-07,38969.75,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C9166,Travel
T404931,5,Salem,2025-05-07,86215.16,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C6049,Shopping
T404932,5,Salem,2025-05-07,17611.73,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C8672,Medical Expenses
T404933,5,Salem,2025-05-07,9196.96,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C9705,Travel
T404934,5,Salem,2025-05-07,99869.47,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C3894,Bill Payment
T404935,5,Salem,2025-05-07,77597.66,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C9445,Medical Expenses
T404936,5,Salem,2025-05-07,96485.24,FAILED,TRANSFER,Seelanaickenpatti Branch,C8219,Education Fees
T404937,5,Salem,2025-05-07,67434.18,FAILED,TRANSFER,Seelanaickenpatti Branch,C1935,Loan Payment
T404938,5,Salem,2025-05-07,12454.05,FAILED,DEPOSIT,Seelanaickenpatti Branch,C5840,Education Fees
T404939,5,Salem,2025-05-07,70789.13,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C5014,Loan Payment
T404940,5,Salem,2025-05-07,29382.96,FAILED,TRANSFER,Seelanaickenpatti Branch,C7374,Others
T404941,5,Salem,2025-05-07,90642.24,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C2288,Bill Payment
T404942,5,Salem,2025-05-07,398.3,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C7051,Education Fees
T404943,5,Salem,2025-05-07,73243.92,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C4899,Loan Payment
T404944,5,Salem,2025-05-07,72851.47,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C6827,Shopping
T404945,5,Salem,2025-05-07,66553.14,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C7875,Education Fees
T404946,5,Salem,2025-05-07,26704.76,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C5927,Medical Expenses
T404947,5,Salem,2025-05-07,15086.63,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C4465,Loan Payment
T404948,5,Salem,2025-05-07,42788.16,FAILED,TRANSFER,Seelanaickenpatti Branch,C9393,Travel
T404949,5,Salem,2025-05-07,75039.78,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C8442,Shopping
T404950,5,Salem,2025-05-07,21622.07,SUCCESS,WITHDRAWAL,Seelanaickenpatti Branch,C6465,Shopping
T404951,5,Salem,2025-05-07,62094.82,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C8767,Medical Expenses
T404952,5,Salem,2025-05-07,26564.58,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C8663,Loan Payment
T404953,5,Salem,2025-05-07,64481.16,FAILED,DEPOSIT,Seelanaickenpatti Branch,C1478,Education Fees
T404954,5,Salem,2025-05-07,23067.67,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C5800,Shopping
T404955,5,Salem,2025-05-07,46228.76,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C7251,Bill Payment
T404956,5,Salem,2025-05-07,28891.56,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C6250,Loan Payment
T404957,5,Salem,2025-05-07,84768.41,SUCCESS,TRANSFER,Seelanaickenpatti Branch,C7917,Education Fees
T404958,5,Salem,2025-05-07,70530.63,SUCCESS,DEPOSIT,Seelanaickenpatti Branch,C7668,Bill Payment
T404959,5,Salem,2025-05-07,32145.9,FAILED,WITHDRAWAL,Seelanaickenpatti Branch,C6468,Loan Payment
