TRANSACTION_ID,BRANCH_ID,CITY,DATE,AMOUNT,STATUS,TRANSACTION_TYPE,BRANCH_NAME,CUSTOMER_ID,PURPOSE
T403814,3,Salem,2025-05-08,413.78,FAILED,WITHDRAWAL,Hasthampatti Branch,C8918,Shopping
T403815,3,Salem,2025-05-08,25327.63,FAILED,WITHDRAWAL,Hasthampatti Branch,C1061,Bill Payment
T403816,3,Salem,2025-05-08,21161.27,FAILED,DEPOSIT,Hasthampatti Branch,C1211,Medical Expenses
T403817,3,Salem,2025-05-08,75704.73,SUCCESS,TRANSFER,Hasthampatti Branch,C1253,Education Fees
T403818,3,Salem,2025-05-08,72484.15,SUCCESS,TRANSFER,Hasthampatti Branch,C4748,Others
T403819,3,Salem,2025-05-08,45988.05,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C9609,Education Fees
T403820,3,Salem,2025-05-08,60285.36,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C1107,Others
T403821,3,Salem,2025-05-08,58826.34,SUCCESS,TRANSFER,Hasthampatti Branch,C1098,Shopping
T403822,3,Salem,2025-05-08,24342.94,SUCCESS,DEPOSIT,Hasthampatti Branch,C7296,Shopping
T403823,3,Salem,2025-05-08,14018.38,SUCCESS,DEPOSIT,Hasthampatti Branch,C6699,Others
T403824,3,Salem,2025-05-08,85600.91,FAILED,DEPOSIT,Hasthampatti Branch,C1154,Shopping
T403825,3,Salem,2025-05-08,50008.8,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C5819,Others
T403826,3,Salem,2025-05-08,57332.6,FAILED,TRANSFER,Hasthampatti Branch,C2877,Travel
T403827,3,Salem,2025-05-08,48528.59,FAILED,DEPOSIT,Hasthampatti Branch,C5576,Shopping
T403828,3,Salem,2025-05-08,31453.8,FAILED,TRANSFER,Hasthampatti Branch,C6446,Shopping
T403829,3,Salem,2025-05-08,3958.22,FAILED,DEPOSIT,Hasthampatti Branch,C9966,Others
T403830,3,Salem,2025-05-08,59963.39,SUCCESS,DEPOSIT,Hasthampatti Branch,C3249,Loan Payment
T403831,3,Salem,2025-05-08,658.24,SUCCESS,DEPOSIT,Hasthampatti Branch,C9412,Loan Payment
T403832,3,Salem,2025-05-08,23781.04,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C1571,Loan Payment
T403833,3,Salem,2025-05-08,15712.12,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C7498,Medical Expenses
T403834,3,Salem,2025-05-08,78666.26,FAILED,TRANSFER,Hasthampatti Branch,C4322,Loan Payment
T403835,3,Salem,2025-05-08,65830.62,FAILED,TRANSFER,Hasthampatti Branch,C2160,Loan Payment
T403836,3,Salem,2025-05-08,2375.44,FAILED,WITHDRAWAL,Hasthampatti Branch,C3025,Medical Expenses
T403837,3,Salem,2025-05-08,18232.65,FAILED,DEPOSIT,Hasthampatti Branch,C3962,Travel
T403838,3,Salem,2025-05-08,91137.91,SUCCESS,TRANSFER,Hasthampatti Branch,C5717,Travel
T403839,3,Salem,2025-05-08,98782.98,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C5580,Shopping
T403840,3,Salem,2025-05-08,24791.78,FAILED,WITHDRAWAL,Hasthampatti Branch,C1789,Travel
T403841,3,Salem,2025-05-08,38415.07,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C4869,Medical Expenses
T403842,3,Salem,2025-05-08,7275.91,SUCCESS,TRANSFER,Hasthampatti Branch,C1433,Education Fees
T403843,3,Salem,2025-05-08,51116.78,FAILED,WITHDRAWAL,Hasthampatti Branch,C4625,Bill Payment
T403844,3,Salem,2025-05-08,99776.49,SUCCESS,TRANSFER,Hasthampatti Branch,C5451,Others
T403845,3,Salem,2025-05-08,14525.73,FAILED,TRANSFER,Hasthampatti Branch,C4758,Travel
T403846,3,Salem,2025-05-08,29557.49,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C6536,Loan Payment
T403847,3,Salem,2025-05-08,22526.0,FAILED,TRANSFER,Hasthampatti Branch,C7360,Loan Payment
T403848,3,Salem,2025-05-08,87511.85,SUCCESS,DEPOSIT,Hasthampatti Branch,C1552,Bill Payment
T403849,3,Salem,2025-05-08,22647.89,SUCCESS,TRANSFER,Hasthampatti Branch,C6679,Shopping
T403850,3,Salem,2025-05-08,2510.06,FAILED,WITHDRAWAL,Hasthampatti Branch,C5898,Travel
T403851,3,Salem,2025-05-08,15603.99,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C1046,Education Fees
T403852,3,Salem,2025-05-08,73976.78,FAILED,DEPOSIT,Hasthampatti Branch,C7487,Others
T403853,3,Salem,2025-05-08,94672.21,FAILED,TRANSFER,Hasthampatti Branch,C8700,Bill Payment
T403854,3,Salem,2025-05-08,38917.9,FAILED,WITHDRAWAL,Hasthampatti Branch,C9908,Medical Expenses
T403855,3,Salem,2025-05-08,13119.37,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C4090,Loan Payment
T403856,3,Salem,2025-05-08,15016.29,SUCCESS,TRANSFER,Hasthampatti Branch,C3328,Loan Payment
T403857,3,Salem,2025-05-07,43680.26,FAILED,DEPOSIT,Hasthampatti Branch,C7041,Medical Expenses
T403858,3,Salem,2025-05-07,31178.07,SUCCESS,TRANSFER,Hasthampatti Branch,C6640,Medical Expenses
T403859,3,Salem,2025-05-07,37417.85,FAILED,DEPOSIT,Hasthampatti Branch,C2563,Education Fees
T403860,3,Salem,2025-05-07,69297.34,FAILED,DEPOSIT,Hasthampatti Branch,C1446,Medical Expenses
T403861,3,Salem,2025-05-07,82142.21,SUCCESS,TRANSFER,Hasthampatti Branch,C4915,Bill Payment
T403862,3,Salem,2025-05-07,23850.22,FAILED,WITHDRAWAL,Hasthampatti Branch,C4218,Education Fees
T403863,3,Salem,2025-05-07,75179.58,SUCCESS,DEPOSIT,Hasthampatti Branch,C4858,Medical Expenses
T403864,3,Salem,2025-05-07,74900.26,FAILED,DEPOSIT,Hasthampatti Branch,C6644,Bill Payment
T403865,3,Salem,2025-05-07,13137.27,SUCCESS,TRANSFER,Hasthampatti Branch,C9560,Travel
T403866,3,Salem,2025-05-07,97439.19,SUCCESS,DEPOSIT,Hasthampatti Branch,C1303,Medical Expenses
T403867,3,Salem,2025-05-07,79656.79,FAILED,DEPOSIT,Hasthampatti Branch,C4695,Bill Payment
T403868,3,Salem,2025-05-07,24722.04,FAILED,DEPOSIT,Hasthampatti Branch,C5036,Shopping
T403869,3,Salem,2025-05-07,9530.48,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C4327,Others
T403870,3,Salem,2025-05-07,96072.51,FAILED,TRANSFER,Hasthampatti Branch,C2869,Travel
T403871,3,Salem,2025-05-07,75192.48,FAILED,TRANSFER,Hasthampatti Branch,C8705,Shopping
T403872,3,Salem,2025-05-07,94126.49,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C7943,Others
T403873,3,Salem,2025-05-07,90619.49,SUCCESS,DEPOSIT,Hasthampatti Branch,C9989,Education Fees
T403874,3,Salem,2025-05-07,41330.44,SUCCESS,TRANSFER,Hasthampatti Branch,C1377,Education Fees
T403875,3,Salem,2025-05-07,91219.32,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C1540,Medical Expenses
T403876,3,Salem,2025-05-07,62942.14,SUCCESS,TRANSFER,Hasthampatti Branch,C6686,Loan Payment
T403877,3,Salem,2025-05-07,62034.78,FAILED,TRANSFER,Hasthampatti Branch,C3544,Medical Expenses
T403878,3,Salem,2025-05-07,28266.34,SUCCESS,DEPOSIT,Hasthampatti Branch,C5443,Others
T403879,3,Salem,2025-05-07,34652.78,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C9323,Education Fees
T403880,3,Salem,2025-05-07,11233.73,FAILED,DEPOSIT,Hasthampatti Branch,C1044,Loan Payment
T403881,3,Salem,2025-05-07,3845.46,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C5849,Shopping
T403882,3,Salem,2025-05-07,30371.68,FAILED,DEPOSIT,Hasthampatti Branch,C6027,Loan Payment
T403883,3,Salem,2025-05-07,7853.23,FAILED,DEPOSIT,Hasthampatti Branch,C9918,Education Fees
T403884,3,Salem,2025-05-07,26567.07,SUCCESS,DEPOSIT,Hasthampatti Branch,C7536,Travel
T403885,3,Salem,2025-05-07,33075.23,SUCCESS,TRANSFER,Hasthampatti Branch,C3042,Travel
T403886,3,Salem,2025-05-07,60334.32,FAILED,WITHDRAWAL,Hasthampatti Branch,C4583,Medical Expenses
T403887,3,Salem,2025-05-07,50369.28,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C2743,Loan Payment
T403888,3,Salem,2025-05-07,40297.7,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C4543,Loan Payment
T403889,3,Salem,2025-05-07,89508.86,SUCCESS,DEPOSIT,Hasthampatti Branch,C4044,Shopping
T403890,3,Salem,2025-05-07,20320.01,SUCCESS,TRANSFER,Hasthampatti Branch,C8699,Loan Payment
T403891,3,Salem,2025-05-07,61425.2,SUCCESS,DEPOSIT,Hasthampatti Branch,C8691,Others
T403892,3,Salem,2025-05-07,22782.83,FAILED,WITHDRAWAL,Hasthampatti Branch,C6912,Shopping
T403893,3,Salem,2025-05-07,35306.6,SUCCESS,DEPOSIT,Hasthampatti Branch,C5452,Loan Payment
T403894,3,Salem,2025-05-07,94276.39,FAILED,DEPOSIT,Hasthampatti Branch,C4741,Loan Payment
T403895,3,Salem,2025-05-07,18570.48,SUCCESS,TRANSFER,Hasthampatti Branch,C9293,Loan Payment
T403896,3,Salem,2025-05-07,82950.35,SUCCESS,TRANSFER,Hasthampatti Branch,C3982,Others
T403897,3,Salem,2025-05-07,28404.05,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C5233,Others
T403898,3,Salem,2025-05-07,49548.97,FAILED,TRANSFER,Hasthampatti Branch,C3178,Shopping
T403899,3,Salem,2025-05-07,54724.03,FAILED,DEPOSIT,Hasthampatti Branch,C5266,Travel
T403900,3,Salem,2025-05-07,74715.24,FAILED,DEPOSIT,Hasthampatti Branch,C2816,Others
T403901,3,Salem,2025-05-07,29396.66,SUCCESS,TRANSFER,Hasthampatti Branch,C4083,Bill Payment
T403902,3,Salem,2025-05-07,39010.47,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C8925,Others
T403903,3,Salem,2025-05-07,26098.91,FAILED,DEPOSIT,Hasthampatti Branch,C6710,Loan Payment
T403904,3,Salem,2025-05-07,54159.18,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C4817,Bill Payment
T403905,3,Salem,2025-05-07,17249.89,FAILED,WITHDRAWAL,Hasthampatti Branch,C4190,Others
T403906,3,Salem,2025-05-07,66200.21,SUCCESS,DEPOSIT,Hasthampatti Branch,C3528,Travel
T403907,3,Salem,2025-05-07,14202.04,FAILED,WITHDRAWAL,Hasthampatti Branch,C1798,Education Fees
T403908,3,Salem,2025-05-07,66013.25,FAILED,WITHDRAWAL,Hasthampatti Branch,C1672,Travel
T403909,3,Salem,2025-05-07,21221.85,FAILED,WITHDRAWAL,Hasthampatti Branch,C7764,Education Fees
T403910,3,Salem,2025-05-07,87440.42,FAILED,TRANSFER,Hasthampatti Branch,C6809,Others
T403911,3,Salem,2025-05-07,20367.18,SUCCESS,DEPOSIT,Hasthampatti Branch,C1643,Travel
T403912,3,Salem,2025-05-07,64399.63,FAILED,TRANSFER,Hasthampatti Branch,C9701,Others
T403913,3,Salem,2025-05-07,43222.75,SUCCESS,TRANSFER,Hasthampatti Branch,C8171,Shopping
T403914,3,Salem,2025-05-06,13002.11,FAILED,WITHDRAWAL,Hasthampatti Branch,C7158,Bill Payment
T403915,3,Salem,2025-05-06,81083.6,SUCCESS,DEPOSIT,Hasthampatti Branch,C3008,Shopping
T403916,3,Salem,2025-05-06,97573.87,FAILED,WITHDRAWAL,Hasthampatti Branch,C2763,Loan Payment
T403917,3,Salem,2025-05-06,54829.02,FAILED,WITHDRAWAL,Hasthampatti Branch,C5662,Loan Payment
T403918,3,Salem,2025-05-06,64233.87,FAILED,TRANSFER,Hasthampatti Branch,C2699,Medical Expenses
T403919,3,Salem,2025-05-06,86285.36,FAILED,WITHDRAWAL,Hasthampatti Branch,C7063,Others
T403920,3,Salem,2025-05-06,62770.26,FAILED,WITHDRAWAL,Hasthampatti Branch,C1146,Others
T403921,3,Salem,2025-05-06,58756.18,FAILED,DEPOSIT,Hasthampatti Branch,C4945,Travel
T403922,3,Salem,2025-05-06,81113.77,SUCCESS,TRANSFER,Hasthampatti Branch,C6954,Shopping
T403923,3,Salem,2025-05-06,4630.86,FAILED,DEPOSIT,Hasthampatti Branch,C9786,Medical Expenses
T403924,3,Salem,2025-05-06,52124.72,FAILED,TRANSFER,Hasthampatti Branch,C4931,Bill Payment
T403925,3,Salem,2025-05-06,30747.58,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C5994,Education Fees
T403926,3,Salem,2025-05-06,44853.01,FAILED,DEPOSIT,Hasthampatti Branch,C2845,Bill Payment
T403927,3,Salem,2025-05-06,11311.93,SUCCESS,DEPOSIT,Hasthampatti Branch,C4038,Loan Payment
T403928,3,Salem,2025-05-06,63417.38,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C6451,Bill Payment
T403929,3,Salem,2025-05-06,55605.95,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C3502,Education Fees
T403930,3,Salem,2025-05-06,94741.47,FAILED,DEPOSIT,Hasthampatti Branch,C3961,Bill Payment
T403931,3,Salem,2025-05-06,20102.37,FAILED,TRANSFER,Hasthampatti Branch,C1562,Medical Expenses
T403932,3,Salem,2025-05-06,62599.3,SUCCESS,DEPOSIT,Hasthampatti Branch,C7070,Bill Payment
T403933,3,Salem,2025-05-06,43125.9,FAILED,WITHDRAWAL,Hasthampatti Branch,C1726,Shopping
T403934,3,Salem,2025-05-06,72477.12,SUCCESS,TRANSFER,Hasthampatti Branch,C9888,Travel
T403935,3,Salem,2025-05-06,92001.89,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C7386,Education Fees
T403936,3,Salem,2025-05-06,38052.91,SUCCESS,DEPOSIT,Hasthampatti Branch,C6012,Others
T403937,3,Salem,2025-05-06,77327.33,FAILED,TRANSFER,Hasthampatti Branch,C8946,Others
T403938,3,Salem,2025-05-06,65765.05,SUCCESS,TRANSFER,Hasthampatti Branch,C1936,Medical Expenses
T403939,3,Salem,2025-05-06,64048.3,FAILED,DEPOSIT,Hasthampatti Branch,C5801,Shopping
T403940,3,Salem,2025-05-06,49299.92,FAILED,DEPOSIT,Hasthampatti Branch,C2197,Education Fees
T403941,3,Salem,2025-05-06,55882.03,FAILED,TRANSFER,Hasthampatti Branch,C1352,Medical Expenses
T403942,3,Salem,2025-05-06,82222.89,SUCCESS,DEPOSIT,Hasthampatti Branch,C9080,Education Fees
T403943,3,Salem,2025-05-06,81673.04,SUCCESS,TRANSFER,Hasthampatti Branch,C5097,Bill Payment
T403944,3,Salem,2025-05-06,90651.02,FAILED,TRANSFER,Hasthampatti Branch,C6415,Loan Payment
T403945,3,Salem,2025-05-06,71137.29,SUCCESS,TRANSFER,Hasthampatti Branch,C4871,Loan Payment
T403946,3,Salem,2025-05-06,49474.18,FAILED,TRANSFER,Hasthampatti Branch,C6438,Education Fees
T403947,3,Salem,2025-05-06,38433.1,FAILED,WITHDRAWAL,Hasthampatti Branch,C7662,Loan Payment
T403948,3,Salem,2025-05-06,54084.4,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C9990,Others
T403949,3,Salem,2025-05-06,95589.12,SUCCESS,DEPOSIT,Hasthampatti Branch,C1851,Travel
T403950,3,Salem,2025-05-06,5480.43,FAILED,DEPOSIT,Hasthampatti Branch,C2068,Others
T403951,3,Salem,2025-05-06,26830.68,SUCCESS,DEPOSIT,Hasthampatti Branch,C1198,Others
T403952,3,Salem,2025-05-06,61334.38,SUCCESS,TRANSFER,Hasthampatti Branch,C4662,Others
T403953,3,Salem,2025-05-06,89704.78,FAILED,TRANSFER,Hasthampatti Branch,C5636,Shopping
T403954,3,Salem,2025-05-06,72264.0,FAILED,TRANSFER,Hasthampatti Branch,C6110,Travel
T403955,3,Salem,2025-05-06,21174.97,FAILED,TRANSFER,Hasthampatti Branch,C5075,Others
T403956,3,Salem,2025-05-06,94290.16,FAILED,WITHDRAWAL,Hasthampatti Branch,C7637,Travel
T403957,3,Salem,2025-05-06,9299.61,FAILED,WITHDRAWAL,Hasthampatti Branch,C9548,Bill Payment
T403958,3,Salem,2025-05-06,55692.43,SUCCESS,DEPOSIT,Hasthampatti Branch,C9675,Education Fees
T403959,3,Salem,2025-05-06,92742.95,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C6448,Travel
T403960,3,Salem,2025-05-06,34818.85,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C9836,Shopping
T403961,3,Salem,2025-05-06,33145.68,FAILED,WITHDRAWAL,Hasthampatti Branch,C9528,Shopping
T403962,3,Salem,2025-05-06,75246.32,SUCCESS,TRANSFER,Hasthampatti Branch,C4524,Others
T403963,3,Salem,2025-05-06,43362.86,FAILED,DEPOSIT,Hasthampatti Branch,C8178,Education Fees
T403964,3,Salem,2025-05-06,4888.48,FAILED,TRANSFER,Hasthampatti Branch,C6388,Shopping
T403965,3,Salem,2025-05-06,25478.35,FAILED,TRANSFER,Hasthampatti Branch,C3237,Loan Payment
T403966,3,Salem,2025-05-06,84182.5,SUCCESS,TRANSFER,Hasthampatti Branch,C4806,Travel
T403967,3,Salem,2025-05-06,93984.19,SUCCESS,TRANSFER,Hasthampatti Branch,C9578,Education Fees
T403968,3,Salem,2025-05-06,65979.71,SUCCESS,TRANSFER,Hasthampatti Branch,C3367,Shopping
T403969,3,Salem,2025-05-06,79753.75,FAILED,DEPOSIT,Hasthampatti Branch,C7729,Education Fees
T403970,3,Salem,2025-05-06,59752.6,SUCCESS,DEPOSIT,Hasthampatti Branch,C8761,Bill Payment
T403971,3,Salem,2025-05-06,25794.89,SUCCESS,TRANSFER,Hasthampatti Branch,C7266,Loan Payment
T403972,3,Salem,2025-05-06,7731.77,FAILED,TRANSFER,Hasthampatti Branch,C1808,Bill Payment
T403973,3,Salem,2025-05-06,3699.49,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C3664,Others
T403974,3,Salem,2025-05-06,77053.57,FAILED,WITHDRAWAL,Hasthampatti Branch,C6860,Education Fees
T403975,3,Salem,2025-05-06,22693.14,SUCCESS,DEPOSIT,Hasthampatti Branch,C6315,Education Fees
T403976,3,Salem,2025-05-06,44717.2,SUCCESS,TRANSFER,Hasthampatti Branch,C8855,Medical Expenses
T403977,3,Salem,2025-05-06,22614.54,SUCCESS,WITHDRAWAL,Hasthampatti Branch,C1817,Medical Expenses
T403978,3,Salem,2025-05-06,68695.17,SUCCESS,TRANSFER,Hasthampatti Branch,C5245,Loan Payment
