TRANSACTION_ID,BRANCH_ID,CITY,DATE,AMOUNT,STATUS,TRANSACTION_TYPE,BRANCH_NAME,CUSTOMER_ID,PURPOSE
T401776,4,Chennai,2025-05-09,43440.92,FAILED,TRANSFER,Velachery Branch,C1058,Bill Payment
T401777,4,Chennai,2025-05-09,54150.38,FAILED,TRANSFER,Velachery Branch,C9578,Education Fees
T401778,4,Chennai,2025-05-09,91997.76,FAILED,DEPOSIT,Velachery Branch,C7745,Others
T401779,4,Chennai,2025-05-09,95499.94,FAILED,DEPOSIT,Velachery Branch,C5122,Bill Payment
T401780,4,Chennai,2025-05-09,34659.63,SUCCESS,WITHDRAWAL,Velachery Branch,C8358,Shopping
T401781,4,Chennai,2025-05-08,11954.03,SUCCESS,WITHDRAWAL,Velachery Branch,C6548,Others
T401782,4,Chennai,2025-05-08,63483.23,SUCCESS,DEPOSIT,Velachery Branch,C7263,Shopping
T401783,4,Chennai,2025-05-08,79452.83,FAILED,WITHDRAWAL,Velachery Branch,C7414,Education Fees
T401784,4,Chennai,2025-05-08,43592.61,SUCCESS,DEPOSIT,Velachery Branch,C3729,Education Fees
T401785,4,Chennai,2025-05-08,85450.84,FAILED,WITHDRAWAL,Velachery Branch,C9459,Medical Expenses
T401786,4,Chennai,2025-05-08,78466.74,SUCCESS,DEPOSIT,Velachery Branch,C4805,Education Fees
T401787,4,Chennai,2025-05-08,66280.66,FAILED,TRANSFER,Velachery Branch,C2711,Medical Expenses
T401788,4,Chennai,2025-05-08,10660.39,SUCCESS,DEPOSIT,Velachery Branch,C5129,Medical Expenses
T401789,4,Chennai,2025-05-08,51624.88,FAILED,TRANSFER,Velachery Branch,C8444,Education Fees
T401790,4,Chennai,2025-05-08,6239.65,SUCCESS,TRANSFER,Velachery Branch,C5078,Travel
T401791,4,Chennai,2025-05-08,65247.46,SUCCESS,DEPOSIT,Velachery Branch,C1543,Travel
T401792,4,Chennai,2025-05-08,45907.27,FAILED,TRANSFER,Velachery Branch,C4146,Loan Payment
T401793,4,Chennai,2025-05-08,99531.5,SUCCESS,DEPOSIT,Velachery Branch,C6572,Shopping
T401794,4,Chennai,2025-05-08,72251.19,SUCCESS,TRANSFER,Velachery Branch,C9445,Loan Payment
T401795,4,Chennai,2025-05-08,5260.5,FAILED,DEPOSIT,Velachery Branch,C8742,Others
T401796,4,Chennai,2025-05-08,32485.19,FAILED,WITHDRAWAL,Velachery Branch,C8895,Shopping
T401797,4,Chennai,2025-05-08,86286.57,SUCCESS,WITHDRAWAL,Velachery Branch,C8917,Others
T401798,4,Chennai,2025-05-08,1038.32,SUCCESS,TRANSFER,Velachery Branch,C6500,Travel
T401799,4,Chennai,2025-05-08,2227.66,FAILED,WITHDRAWAL,Velachery Branch,C7306,Others
T401800,4,Chennai,2025-05-08,561.66,SUCCESS,DEPOSIT,Velachery Branch,C9021,Loan Payment
T401801,4,Chennai,2025-05-08,42713.04,FAILED,DEPOSIT,Velachery Branch,C3437,Travel
T401802,4,Chennai,2025-05-08,26160.27,SUCCESS,TRANSFER,Velachery Branch,C8524,Shopping
T401803,4,Chennai,2025-05-08,65313.77,FAILED,WITHDRAWAL,Velachery Branch,C6409,Bill Payment
T401804,4,Chennai,2025-05-08,66639.85,FAILED,WITHDRAWAL,Velachery Branch,C1923,Bill Payment
T401805,4,Chennai,2025-05-08,50214.37,SUCCESS,DEPOSIT,Velachery Branch,C5302,Education Fees
T401806,4,Chennai,2025-05-08,12240.22,SUCCESS,DEPOSIT,Velachery Branch,C2191,Travel
T401807,4,Chennai,2025-05-08,13004.81,SUCCESS,TRANSFER,Velachery Branch,C7396,Education Fees
T401808,4,Chennai,2025-05-08,70038.4,SUCCESS,DEPOSIT,Velachery Branch,C5332,Bill Payment
T401809,4,Chennai,2025-05-08,40572.11,SUCCESS,WITHDRAWAL,Velachery Branch,C3644,Medical Expenses
T401810,4,Chennai,2025-05-08,17365.22,FAILED,WITHDRAWAL,Velachery Branch,C4952,Education Fees
T401811,4,Chennai,2025-05-08,5692.12,FAILED,WITHDRAWAL,Velachery Branch,C7501,Bill Payment
T401812,4,Chennai,2025-05-08,64527.17,SUCCESS,DEPOSIT,Velachery Branch,C4207,Medical Expenses
T401813,4,Chennai,2025-05-08,77775.26,FAILED,WITHDRAWAL,Velachery Branch,C6801,Bill Payment
T401814,4,Chennai,2025-05-08,93857.49,FAILED,DEPOSIT,Velachery Branch,C2342,Loan Payment
T401815,4,Chennai,2025-05-08,32137.31,FAILED,DEPOSIT,Velachery Branch,C6463,Travel
T401816,4,Chennai,2025-05-08,66029.36,FAILED,TRANSFER,Velachery Branch,C9154,Medical Expenses
T401817,4,Chennai,2025-05-08,88759.37,SUCCESS,TRANSFER,Velachery Branch,C4820,Travel
T401818,4,Chennai,2025-05-08,95214.57,SUCCESS,TRANSFER,Velachery Branch,C3653,Others
T401819,4,Chennai,2025-05-08,71792.25,FAILED,TRANSFER,Velachery Branch,C1248,Education Fees
T401820,4,Chennai,2025-05-08,6190.85,FAILED,WITHDRAWAL,Velachery Branch,C7144,Education Fees
T401821,4,Chennai,2025-05-08,11586.63,SUCCESS,DEPOSIT,Velachery Branch,C6462,Education Fees
T401822,4,Chennai,2025-05-08,67106.93,FAILED,WITHDRAWAL,Velachery Branch,C2284,Others
T401823,4,Chennai,2025-05-08,56710.96,FAILED,WITHDRAWAL,Velachery Branch,C2725,Bill Payment
T401824,4,Chennai,2025-05-08,75971.95,FAILED,DEPOSIT,Velachery Branch,C1120,Others
T401825,4,Chennai,2025-05-08,32268.25,FAILED,DEPOSIT,Velachery Branch,C1908,Shopping
T401826,4,Chennai,2025-05-08,4930.12,SUCCESS,TRANSFER,Velachery Branch,C8282,Others
T401827,4,Chennai,2025-05-08,98019.91,FAILED,TRANSFER,Velachery Branch,C3355,Loan Payment
T401828,4,Chennai,2025-05-08,12321.39,FAILED,WITHDRAWAL,Velachery Branch,C2952,Others
T401829,4,Chennai,2025-05-08,6934.74,FAILED,TRANSFER,Velachery Branch,C6210,Bill Payment
T401830,4,Chennai,2025-05-08,58886.54,SUCCESS,TRANSFER,Velachery Branch,C9402,Bill Payment
T401831,4,Chennai,2025-05-08,80905.18,FAILED,TRANSFER,Velachery Branch,C6083,Medical Expenses
T401832,4,Chennai,2025-05-08,68692.04,FAILED,WITHDRAWAL,Velachery Branch,C2410,Shopping
T401833,4,Chennai,2025-05-08,95107.64,SUCCESS,TRANSFER,Velachery Branch,C8663,Shopping
T401834,4,Chennai,2025-05-08,30901.21,SUCCESS,TRANSFER,Velachery Branch,C7082,Medical Expenses
T401835,4,Chennai,2025-05-08,49364.33,FAILED,WITHDRAWAL,Velachery Branch,C7740,Travel
T401836,4,Chennai,2025-05-08,13058.21,SUCCESS,TRANSFER,Velachery Branch,C8052,Bill Payment
T401837,4,Chennai,2025-05-07,23145.2,SUCCESS,DEPOSIT,Velachery Branch,C2995,Education Fees
T401838,4,Chennai,2025-05-07,95997.47,SUCCESS,WITHDRAWAL,Velachery Branch,C7828,Bill Payment
T401839,4,Chennai,2025-05-07,700.03,SUCCESS,TRANSFER,Velachery Branch,C8152,Loan Payment
T401840,4,Chennai,2025-05-07,52705.03,SUCCESS,DEPOSIT,Velachery Branch,C4721,Medical Expenses
T401841,4,Chennai,2025-05-07,52897.96,SUCCESS,TRANSFER,Velachery Branch,C3421,Travel
T401842,4,Chennai,2025-05-07,57801.87,SUCCESS,WITHDRAWAL,Velachery Branch,C7609,Shopping
T401843,4,Chennai,2025-05-07,83861.16,SUCCESS,TRANSFER,Velachery Branch,C2088,Others
T401844,4,Chennai,2025-05-07,70721.02,FAILED,DEPOSIT,Velachery Branch,C8500,Education Fees
T401845,4,Chennai,2025-05-07,66128.27,FAILED,TRANSFER,Velachery Branch,C6244,Medical Expenses
T401846,4,Chennai,2025-05-07,4942.39,SUCCESS,WITHDRAWAL,Velachery Branch,C3054,Bill Payment
T401847,4,Chennai,2025-05-07,59948.11,FAILED,DEPOSIT,Velachery Branch,C3682,Travel
T401848,4,Chennai,2025-05-07,24101.4,FAILED,DEPOSIT,Velachery Branch,C8512,Travel
T401849,4,Chennai,2025-05-07,75100.87,FAILED,WITHDRAWAL,Velachery Branch,C6896,Medical Expenses
T401850,4,Chennai,2025-05-07,73867.76,SUCCESS,WITHDRAWAL,Velachery Branch,C5591,Education Fees
T401851,4,Chennai,2025-05-07,33165.95,SUCCESS,TRANSFER,Velachery Branch,C3432,Loan Payment
T401852,4,Chennai,2025-05-07,37844.31,FAILED,TRANSFER,Velachery Branch,C1480,Bill Payment
T401853,4,Chennai,2025-05-07,2514.01,SUCCESS,WITHDRAWAL,Velachery Branch,C1411,Others
T401854,4,Chennai,2025-05-07,66311.18,FAILED,WITHDRAWAL,Velachery Branch,C5171,Others
T401855,4,Chennai,2025-05-07,56845.31,FAILED,DEPOSIT,Velachery Branch,C9727,Education Fees
T401856,4,Chennai,2025-05-07,73105.84,FAILED,TRANSFER,Velachery Branch,C2771,Loan Payment
T401857,4,Chennai,2025-05-07,8484.95,FAILED,DEPOSIT,Velachery Branch,C9529,Loan Payment
T401858,4,Chennai,2025-05-07,38177.1,FAILED,DEPOSIT,Velachery Branch,C5805,Loan Payment
T401859,4,Chennai,2025-05-07,31624.41,SUCCESS,DEPOSIT,Velachery Branch,C2955,Others
T401860,4,Chennai,2025-05-07,22504.42,FAILED,DEPOSIT,Velachery Branch,C2531,Loan Payment
T401861,4,Chennai,2025-05-07,20646.96,SUCCESS,TRANSFER,Velachery Branch,C9018,Others
T401862,4,Chennai,2025-05-07,68233.02,FAILED,WITHDRAWAL,Velachery Branch,C9395,Education Fees
T401863,4,Chennai,2025-05-07,31075.05,FAILED,WITHDRAWAL,Velachery Branch,C9441,Shopping
T401864,4,Chennai,2025-05-07,12822.41,FAILED,TRANSFER,Velachery Branch,C3050,Shopping
T401865,4,Chennai,2025-05-07,68438.34,FAILED,TRANSFER,Velachery Branch,C5603,Loan Payment
T401866,4,Chennai,2025-05-07,20639.8,FAILED,DEPOSIT,Velachery Branch,C6025,Medical Expenses
T401867,4,Chennai,2025-05-07,70585.65,SUCCESS,TRANSFER,Velachery Branch,C9773,Bill Payment
T401868,4,Chennai,2025-05-07,69243.02,SUCCESS,TRANSFER,Velachery Branch,C8348,Education Fees
T401869,4,Chennai,2025-05-07,2020.03,SUCCESS,DEPOSIT,Velachery Branch,C3355,Travel
T401870,4,Chennai,2025-05-07,92967.21,FAILED,DEPOSIT,Velachery Branch,C7695,Others
T401871,4,Chennai,2025-05-07,4690.96,FAILED,DEPOSIT,Velachery Branch,C6467,Others
T401872,4,Chennai,2025-05-07,97173.86,SUCCESS,WITHDRAWAL,Velachery Branch,C5821,Loan Payment
T401873,4,Chennai,2025-05-07,14870.01,SUCCESS,WITHDRAWAL,Velachery Branch,C4528,Travel
T401874,4,Chennai,2025-05-07,37437.16,FAILED,DEPOSIT,Velachery Branch,C4670,Shopping
T401875,4,Chennai,2025-05-07,39978.75,FAILED,DEPOSIT,Velachery Branch,C5717,Travel
T401876,4,Chennai,2025-05-07,55317.24,FAILED,DEPOSIT,Velachery Branch,C5486,Shopping
T401877,4,Chennai,2025-05-07,1708.27,FAILED,DEPOSIT,Velachery Branch,C5126,Loan Payment
T401878,4,Chennai,2025-05-07,97616.89,SUCCESS,DEPOSIT,Velachery Branch,C3656,Education Fees
T401879,4,Chennai,2025-05-07,70564.85,SUCCESS,DEPOSIT,Velachery Branch,C5888,Travel
T401880,4,Chennai,2025-05-07,83498.95,SUCCESS,WITHDRAWAL,Velachery Branch,C2392,Others
T401881,4,Chennai,2025-05-07,88418.75,SUCCESS,WITHDRAWAL,Velachery Branch,C9669,Loan Payment
T401882,4,Chennai,2025-05-07,47255.53,FAILED,DEPOSIT,Velachery Branch,C7685,Medical Expenses
T401883,4,Chennai,2025-05-07,33429.3,SUCCESS,DEPOSIT,Velachery Branch,C4237,Others
T401884,4,Chennai,2025-05-07,48777.39,FAILED,TRANSFER,Velachery Branch,C1386,Loan Payment
T401885,4,Chennai,2025-05-07,46335.73,FAILED,TRANSFER,Velachery Branch,C7039,Medical Expenses
T401886,4,Chennai,2025-05-07,59347.65,SUCCESS,DEPOSIT,Velachery Branch,C3479,Medical Expenses
T401887,4,Chennai,2025-05-07,1131.03,FAILED,WITHDRAWAL,Velachery Branch,C1175,Loan Payment
T401888,4,Chennai,2025-05-06,10952.51,FAILED,DEPOSIT,Velachery Branch,C8002,Travel
T401889,4,Chennai,2025-05-06,46750.53,SUCCESS,TRANSFER,Velachery Branch,C9500,Education Fees
T401890,4,Chennai,2025-05-06,36666.72,SUCCESS,DEPOSIT,Velachery Branch,C6558,Shopping
T401891,4,Chennai,2025-05-06,5586.78,SUCCESS,TRANSFER,Velachery Branch,C7881,Others
T401892,4,Chennai,2025-05-06,66568.78,FAILED,DEPOSIT,Velachery Branch,C2460,Others
T401893,4,Chennai,2025-05-06,15545.48,FAILED,DEPOSIT,Velachery Branch,C9929,Bill Payment
T401894,4,Chennai,2025-05-06,93604.48,FAILED,WITHDRAWAL,Velachery Branch,C3427,Loan Payment
T401895,4,Chennai,2025-05-06,60828.85,FAILED,DEPOSIT,Velachery Branch,C3142,Shopping
T401896,4,Chennai,2025-05-06,87514.29,SUCCESS,DEPOSIT,Velachery Branch,C3283,Others
T401897,4,Chennai,2025-05-06,39608.32,FAILED,WITHDRAWAL,Velachery Branch,C2206,Loan Payment
T401898,4,Chennai,2025-05-06,58761.06,SUCCESS,DEPOSIT,Velachery Branch,C9834,Shopping
T401899,4,Chennai,2025-05-06,12535.29,FAILED,DEPOSIT,Velachery Branch,C8046,Loan Payment
T401900,4,Chennai,2025-05-06,58371.59,FAILED,TRANSFER,Velachery Branch,C5031,Others
T401901,4,Chennai,2025-05-06,34024.39,SUCCESS,DEPOSIT,Velachery Branch,C2506,Shopping
T401902,4,Chennai,2025-05-06,66781.19,SUCCESS,WITHDRAWAL,Velachery Branch,C1924,Others
T401903,4,Chennai,2025-05-06,14222.43,SUCCESS,TRANSFER,Velachery Branch,C6192,Travel
T401904,4,Chennai,2025-05-06,24369.36,FAILED,DEPOSIT,Velachery Branch,C4023,Medical Expenses
T401905,4,Chennai,2025-05-06,85582.43,FAILED,WITHDRAWAL,Velachery Branch,C8295,Others
T401906,4,Chennai,2025-05-06,84493.43,FAILED,TRANSFER,Velachery Branch,C2817,Shopping
T401907,4,Chennai,2025-05-06,61382.0,SUCCESS,WITHDRAWAL,Velachery Branch,C8116,Bill Payment
T401908,4,Chennai,2025-05-06,23628.06,SUCCESS,TRANSFER,Velachery Branch,C3153,Shopping
T401909,4,Chennai,2025-05-06,35880.11,FAILED,WITHDRAWAL,Velachery Branch,C6318,Bill Payment
T401910,4,Chennai,2025-05-06,46974.42,FAILED,DEPOSIT,Velachery Branch,C1926,Bill Payment
T401911,4,Chennai,2025-05-06,39367.02,FAILED,TRANSFER,Velachery Branch,C8031,Others
T401912,4,Chennai,2025-05-06,69988.12,FAILED,WITHDRAWAL,Velachery Branch,C4542,Shopping
T401913,4,Chennai,2025-05-06,98739.0,SUCCESS,TRANSFER,Velachery Branch,C7814,Shopping
T401914,4,Chennai,2025-05-06,60092.58,SUCCESS,TRANSFER,Velachery Branch,C8755,Others
T401915,4,Chennai,2025-05-06,16583.39,FAILED,DEPOSIT,Velachery Branch,C2070,Bill Payment
T401916,4,Chennai,2025-05-06,97500.85,SUCCESS,DEPOSIT,Velachery Branch,C2768,Medical Expenses
T401917,4,Chennai,2025-05-06,17468.29,SUCCESS,TRANSFER,Velachery Branch,C6113,Others
T401918,4,Chennai,2025-05-06,51865.6,SUCCESS,DEPOSIT,Velachery Branch,C4560,Others
T401919,4,Chennai,2025-05-06,44945.71,FAILED,WITHDRAWAL,Velachery Branch,C7764,Loan Payment
T401920,4,Chennai,2025-05-06,92375.17,FAILED,WITHDRAWAL,Velachery Branch,C8162,Medical Expenses
T401921,4,Chennai,2025-05-06,87059.74,FAILED,DEPOSIT,Velachery Branch,C2875,Loan Payment
T401922,4,Chennai,2025-05-06,26635.91,FAILED,WITHDRAWAL,Velachery Branch,C4746,Travel
T401923,4,Chennai,2025-05-06,41159.39,FAILED,WITHDRAWAL,Velachery Branch,C9294,Shopping
T401924,4,Chennai,2025-05-06,78176.4,FAILED,DEPOSIT,Velachery Branch,C7159,Bill Payment
T401925,4,Chennai,2025-05-06,34586.98,FAILED,WITHDRAWAL,Velachery Branch,C6283,Education Fees
T401926,4,Chennai,2025-05-06,10568.47,FAILED,TRANSFER,Velachery Branch,C6718,Others
T401927,4,Chennai,2025-05-06,46017.53,SUCCESS,DEPOSIT,Velachery Branch,C7021,Medical Expenses
T401928,4,Chennai,2025-05-06,56190.79,SUCCESS,DEPOSIT,Velachery Branch,C7205,Medical Expenses
T401929,4,Chennai,2025-05-06,75182.33,SUCCESS,DEPOSIT,Velachery Branch,C1986,Loan Payment
T401930,4,Chennai,2025-05-06,71901.5,FAILED,TRANSFER,Velachery Branch,C3517,Shopping
T401931,4,Chennai,2025-05-06,5775.01,SUCCESS,TRANSFER,Velachery Branch,C9693,Education Fees
T401932,4,Chennai,2025-05-06,14872.66,SUCCESS,WITHDRAWAL,Velachery Branch,C5505,Education Fees
T401933,4,Chennai,2025-05-06,81851.03,FAILED,WITHDRAWAL,Velachery Branch,C9858,Others
T401934,4,Chennai,2025-05-06,7073.87,FAILED,TRANSFER,Velachery Branch,C9776,Bill Payment
T401935,4,Chennai,2025-05-06,29870.6,SUCCESS,DEPOSIT,Velachery Branch,C4080,Travel
T401936,4,Chennai,2025-05-06,64335.55,SUCCESS,DEPOSIT,Velachery Branch,C1753,Others
T401937,4,Chennai,2025-05-06,4267.72,SUCCESS,DEPOSIT,Velachery Branch,C5652,Bill Payment
T401938,4,Chennai,2025-05-06,34041.5,FAILED,TRANSFER,Velachery Branch,C9209,Others
T401939,4,Chennai,2025-05-06,37579.52,SUCCESS,TRANSFER,Velachery Branch,C5764,Shopping
T401940,4,Chennai,2025-05-06,62000.55,SUCCESS,WITHDRAWAL,Velachery Branch,C9814,Loan Payment
T401941,4,Chennai,2025-05-06,65803.84,FAILED,DEPOSIT,Velachery Branch,C4987,Bill Payment
T401942,4,Chennai,2025-05-06,49029.22,FAILED,WITHDRAWAL,Velachery Branch,C6116,Bill Payment
T401943,4,Chennai,2025-05-06,40778.54,SUCCESS,DEPOSIT,Velachery Branch,C3636,Education Fees
T401944,4,Chennai,2025-05-06,87007.11,SUCCESS,TRANSFER,Velachery Branch,C1628,Shopping
T401945,4,Chennai,2025-05-06,65308.43,SUCCESS,DEPOSIT,Velachery Branch,C6580,Medical Expenses
T401946,4,Chennai,2025-05-06,5701.2,FAILED,WITHDRAWAL,Velachery Branch,C8097,Medical Expenses
T401947,4,Chennai,2025-05-06,18711.99,FAILED,TRANSFER,Velachery Branch,C8472,Education Fees
T401948,4,Chennai,2025-05-06,54166.62,SUCCESS,DEPOSIT,Velachery Branch,C6340,Loan Payment
T401949,4,Chennai,2025-05-06,85390.97,SUCCESS,DEPOSIT,Velachery Branch,C2456,Medical Expenses
T401950,4,Chennai,2025-05-06,39701.18,FAILED,DEPOSIT,Velachery Branch,C3482,Medical Expenses
T401951,4,Chennai,2025-05-06,35140.64,FAILED,TRANSFER,Velachery Branch,C7832,Medical Expenses
T401952,4,Chennai,2025-05-06,45090.83,SUCCESS,DEPOSIT,Velachery Branch,C5690,Travel
T401953,4,Chennai,2025-05-06,19694.03,SUCCESS,DEPOSIT,Velachery Branch,C1170,Bill Payment
T401954,4,Chennai,2025-05-06,10008.04,FAILED,DEPOSIT,Velachery Branch,C7372,Others
T401955,4,Chennai,2025-05-06,2189.78,SUCCESS,DEPOSIT,Velachery Branch,C1142,Education Fees
T401956,4,Chennai,2025-05-06,21115.86,SUCCESS,DEPOSIT,Velachery Branch,C7068,Medical Expenses
T401957,4,Chennai,2025-05-06,26043.31,FAILED,DEPOSIT,Velachery Branch,C9182,Bill Payment
T401958,4,Chennai,2025-05-06,60369.35,SUCCESS,DEPOSIT,Velachery Branch,C9167,Bill Payment
T401959,4,Chennai,2025-05-06,23324.38,FAILED,TRANSFER,Velachery Branch,C9907,Travel
T401960,4,Chennai,2025-05-06,86617.04,SUCCESS,WITHDRAWAL,Velachery Branch,C3151,Education Fees
T401961,4,Chennai,2025-05-06,13437.28,SUCCESS,TRANSFER,Velachery Branch,C3971,Education Fees
T401962,4,Chennai,2025-05-06,7565.36,SUCCESS,TRANSFER,Velachery Branch,C3000,Bill Payment
T401963,4,Chennai,2025-05-06,24159.84,FAILED,WITHDRAWAL,Velachery Branch,C3036,Education Fees
T401964,4,Chennai,2025-05-06,19384.32,SUCCESS,DEPOSIT,Velachery Branch,C7781,Bill Payment
T401965,4,Chennai,2025-05-06,98502.82,FAILED,DEPOSIT,Velachery Branch,C8977,Bill Payment
T401966,4,Chennai,2025-05-06,66105.46,SUCCESS,TRANSFER,Velachery Branch,C4031,Others
T401967,4,Chennai,2025-05-06,86803.35,FAILED,DEPOSIT,Velachery Branch,C5023,Shopping
T401968,4,Chennai,2025-05-06,91247.88,SUCCESS,DEPOSIT,Velachery Branch,C7318,Bill Payment
T401969,4,Chennai,2025-05-06,87486.85,SUCCESS,WITHDRAWAL,Velachery Branch,C1804,Shopping
T401970,4,Chennai,2025-05-06,29868.99,SUCCESS,WITHDRAWAL,Velachery Branch,C4848,Bill Payment
T401971,4,Chennai,2025-05-06,99134.31,FAILED,TRANSFER,Velachery Branch,C1043,Medical Expenses
