TRANSACTION_ID,BRANCH_ID,CITY,DATE,AMOUNT,STATUS,TRANSACTION_TYPE,BRANCH_NAME,CUSTOMER_ID,PURPOSE
T400645,2,Chennai,2025-05-09,38819.12,SUCCESS,DEPOSIT,Anna Nagar Branch,C1324,Loan Payment
T400646,2,Chennai,2025-05-09,7544.52,SUCCESS,TRANSFER,Anna Nagar Branch,C2230,Travel
T400647,2,Chennai,2025-05-09,29401.44,FAILED,WITHDRAWAL,Anna Nagar Branch,C4083,Others
T400648,2,Chennai,2025-05-09,855.5,FAILED,DEPOSIT,Anna Nagar Branch,C8384,Travel
T400649,2,Chennai,2025-05-09,82994.76,FAILED,WITHDRAWAL,Anna Nagar Branch,C3151,Shopping
T400650,2,Chennai,2025-05-09,62899.72,SUCCESS,TRANSFER,Anna Nagar Branch,C5495,Others
T400651,2,Chennai,2025-05-09,66106.81,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C8966,Others
T400652,2,Chennai,2025-05-09,59741.95,FAILED,WITHDRAWAL,Anna Nagar Branch,C5614,Education Fees
T400653,2,Chennai,2025-05-09,17891.13,FAILED,DEPOSIT,Anna Nagar Branch,C9501,Loan Payment
T400654,2,Chennai,2025-05-09,78283.44,FAILED,TRANSFER,Anna Nagar Branch,C6154,Medical Expenses
T400655,2,Chennai,2025-05-09,83548.15,FAILED,TRANSFER,Anna Nagar Branch,C4794,Shopping
T400656,2,Chennai,2025-05-09,65150.45,FAILED,TRANSFER,Anna Nagar Branch,C8518,Education Fees
T400657,2,Chennai,2025-05-09,60655.79,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C3305,Others
T400658,2,Chennai,2025-05-09,6948.34,SUCCESS,DEPOSIT,Anna Nagar Branch,C6220,Bill Payment
T400659,2,Chennai,2025-05-09,9817.61,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C6164,Bill Payment
T400660,2,Chennai,2025-05-09,33306.63,FAILED,WITHDRAWAL,Anna Nagar Branch,C5355,Education Fees
T400661,2,Chennai,2025-05-09,82044.24,SUCCESS,TRANSFER,Anna Nagar Branch,C6812,Loan Payment
T400662,2,Chennai,2025-05-09,47930.97,FAILED,DEPOSIT,Anna Nagar Branch,C9056,Bill Payment
T400663,2,Chennai,2025-05-09,36714.42,FAILED,TRANSFER,Anna Nagar Branch,C2134,Travel
T400664,2,Chennai,2025-05-09,87751.64,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C7758,Bill Payment
T400665,2,Chennai,2025-05-09,8747.99,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C4431,Education Fees
T400666,2,Chennai,2025-05-09,15733.92,FAILED,WITHDRAWAL,Anna Nagar Branch,C6760,Medical Expenses
T400667,2,Chennai,2025-05-09,81020.09,FAILED,DEPOSIT,Anna Nagar Branch,C7198,Shopping
T400668,2,Chennai,2025-05-09,178.01,FAILED,DEPOSIT,Anna Nagar Branch,C9151,Medical Expenses
T400669,2,Chennai,2025-05-09,4186.18,SUCCESS,DEPOSIT,Anna Nagar Branch,C9887,Education Fees
T400670,2,Chennai,2025-05-09,95370.18,FAILED,TRANSFER,Anna Nagar Branch,C5984,Others
T400671,2,Chennai,2025-05-09,13091.8,SUCCESS,TRANSFER,Anna Nagar Branch,C9298,Others
T400672,2,Chennai,2025-05-09,9811.36,FAILED,TRANSFER,Anna Nagar Branch,C4927,Education Fees
T400673,2,Chennai,2025-05-09,89594.82,SUCCESS,DEPOSIT,Anna Nagar Branch,C3959,Bill Payment
T400674,2,Chennai,2025-05-09,16713.42,FAILED,DEPOSIT,Anna Nagar Branch,C5725,Shopping
T400675,2,Chennai,2025-05-09,78677.54,FAILED,TRANSFER,Anna Nagar Branch,C7244,Travel
T400676,2,Chennai,2025-05-09,43479.43,FAILED,WITHDRAWAL,Anna Nagar Branch,C4435,Shopping
T400677,2,Chennai,2025-05-08,1846.69,FAILED,DEPOSIT,Anna Nagar Branch,C3466,Travel
T400678,2,Chennai,2025-05-08,88992.67,FAILED,TRANSFER,Anna Nagar Branch,C7587,Shopping
T400679,2,Chennai,2025-05-08,34065.77,FAILED,TRANSFER,Anna Nagar Branch,C9592,Medical Expenses
T400680,2,Chennai,2025-05-08,35129.66,SUCCESS,DEPOSIT,Anna Nagar Branch,C2335,Loan Payment
T400681,2,Chennai,2025-05-08,45807.63,FAILED,TRANSFER,Anna Nagar Branch,C1551,Travel
T400682,2,Chennai,2025-05-08,42117.33,SUCCESS,DEPOSIT,Anna Nagar Branch,C4062,Bill Payment
T400683,2,Chennai,2025-05-08,39139.59,SUCCESS,TRANSFER,Anna Nagar Branch,C5206,Bill Payment
T400684,2,Chennai,2025-05-08,2573.32,FAILED,WITHDRAWAL,Anna Nagar Branch,C3450,Shopping
T400685,2,Chennai,2025-05-08,17944.81,FAILED,TRANSFER,Anna Nagar Branch,C6574,Shopping
T400686,2,Chennai,2025-05-08,36222.28,SUCCESS,TRANSFER,Anna Nagar Branch,C3393,Shopping
T400687,2,Chennai,2025-05-08,59187.03,FAILED,WITHDRAWAL,Anna Nagar Branch,C5816,Others
T400688,2,Chennai,2025-05-08,68600.24,FAILED,DEPOSIT,Anna Nagar Branch,C1767,Medical Expenses
T400689,2,Chennai,2025-05-08,41371.14,SUCCESS,TRANSFER,Anna Nagar Branch,C2745,Shopping
T400690,2,Chennai,2025-05-08,38013.28,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C6495,Travel
T400691,2,Chennai,2025-05-08,19026.32,FAILED,DEPOSIT,Anna Nagar Branch,C9052,Medical Expenses
T400692,2,Chennai,2025-05-08,38567.54,FAILED,WITHDRAWAL,Anna Nagar Branch,C8464,Travel
T400693,2,Chennai,2025-05-08,9217.58,FAILED,WITHDRAWAL,Anna Nagar Branch,C2588,Loan Payment
T400694,2,Chennai,2025-05-08,5714.99,FAILED,TRANSFER,Anna Nagar Branch,C2849,Shopping
T400695,2,Chennai,2025-05-08,38924.53,FAILED,TRANSFER,Anna Nagar Branch,C2082,Bill Payment
T400696,2,Chennai,2025-05-08,6727.79,SUCCESS,DEPOSIT,Anna Nagar Branch,C8225,Shopping
T400697,2,Chennai,2025-05-08,80993.23,FAILED,DEPOSIT,Anna Nagar Branch,C8943,Loan Payment
T400698,2,Chennai,2025-05-08,46413.53,FAILED,TRANSFER,Anna Nagar Branch,C2518,Bill Payment
T400699,2,Chennai,2025-05-08,93471.63,SUCCESS,DEPOSIT,Anna Nagar Branch,C3782,Shopping
T400700,2,Chennai,2025-05-08,5132.17,FAILED,TRANSFER,Anna Nagar Branch,C1781,Education Fees
T400701,2,Chennai,2025-05-08,45115.86,SUCCESS,TRANSFER,Anna Nagar Branch,C7185,Loan Payment
T400702,2,Chennai,2025-05-08,15000.95,SUCCESS,DEPOSIT,Anna Nagar Branch,C3262,Travel
T400703,2,Chennai,2025-05-08,37066.55,FAILED,DEPOSIT,Anna Nagar Branch,C3759,Medical Expenses
T400704,2,Chennai,2025-05-08,10858.43,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C6742,Loan Payment
T400705,2,Chennai,2025-05-08,90864.54,FAILED,DEPOSIT,Anna Nagar Branch,C1510,Travel
T400706,2,Chennai,2025-05-08,24780.65,SUCCESS,DEPOSIT,Anna Nagar Branch,C6982,Bill Payment
T400707,2,Chennai,2025-05-08,56250.34,FAILED,TRANSFER,Anna Nagar Branch,C8823,Education Fees
T400708,2,Chennai,2025-05-08,59844.65,FAILED,WITHDRAWAL,Anna Nagar Branch,C3030,Medical Expenses
T400709,2,Chennai,2025-05-08,95617.51,SUCCESS,TRANSFER,Anna Nagar Branch,C2512,Shopping
T400710,2,Chennai,2025-05-08,33094.89,SUCCESS,TRANSFER,Anna Nagar Branch,C9068,Loan Payment
T400711,2,Chennai,2025-05-08,7381.97,FAILED,TRANSFER,Anna Nagar Branch,C8067,Travel
T400712,2,Chennai,2025-05-08,90252.02,SUCCESS,DEPOSIT,Anna Nagar Branch,C5436,Loan Payment
T400713,2,Chennai,2025-05-08,40995.42,FAILED,DEPOSIT,Anna Nagar Branch,C2336,Shopping
T400714,2,Chennai,2025-05-08,51007.5,SUCCESS,DEPOSIT,Anna Nagar Branch,C4453,Medical Expenses
T400715,2,Chennai,2025-05-08,16420.75,SUCCESS,TRANSFER,Anna Nagar Branch,C3656,Shopping
T400716,2,Chennai,2025-05-08,42535.46,FAILED,WITHDRAWAL,Anna Nagar Branch,C7853,Bill Payment
T400717,2,Chennai,2025-05-08,20773.65,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C1401,Medical Expenses
T400718,2,Chennai,2025-05-08,44449.58,SUCCESS,DEPOSIT,Anna Nagar Branch,C8662,Travel
T400719,2,Chennai,2025-05-08,61540.03,SUCCESS,DEPOSIT,Anna Nagar Branch,C7775,Travel
T400720,2,Chennai,2025-05-08,836.97,FAILED,TRANSFER,Anna Nagar Branch,C8664,Bill Payment
T400721,2,Chennai,2025-05-08,56895.25,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C2176,Bill Payment
T400722,2,Chennai,2025-05-08,53264.87,SUCCESS,TRANSFER,Anna Nagar Branch,C2363,Others
T400723,2,Chennai,2025-05-08,78103.42,FAILED,WITHDRAWAL,Anna Nagar Branch,C3836,Shopping
T400724,2,Chennai,2025-05-08,48487.99,SUCCESS,DEPOSIT,Anna Nagar Branch,C4111,Medical Expenses
T400725,2,Chennai,2025-05-08,53318.23,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C7275,Bill Payment
T400726,2,Chennai,2025-05-08,98899.16,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C5534,Shopping
T400727,2,Chennai,2025-05-08,5449.2,SUCCESS,DEPOSIT,Anna Nagar Branch,C4773,Travel
T400728,2,Chennai,2025-05-08,23558.16,FAILED,DEPOSIT,Anna Nagar Branch,C7680,Travel
T400729,2,Chennai,2025-05-08,7991.65,SUCCESS,TRANSFER,Anna Nagar Branch,C4564,Education Fees
T400730,2,Chennai,2025-05-08,77564.38,SUCCESS,TRANSFER,Anna Nagar Branch,C7539,Loan Payment
T400731,2,Chennai,2025-05-08,41143.31,FAILED,TRANSFER,Anna Nagar Branch,C2075,Loan Payment
T400732,2,Chennai,2025-05-08,13574.16,SUCCESS,TRANSFER,Anna Nagar Branch,C9532,Shopping
T400733,2,Chennai,2025-05-08,33418.03,SUCCESS,TRANSFER,Anna Nagar Branch,C9658,Travel
T400734,2,Chennai,2025-05-08,40110.31,FAILED,DEPOSIT,Anna Nagar Branch,C4130,Shopping
T400735,2,Chennai,2025-05-08,69977.09,FAILED,TRANSFER,Anna Nagar Branch,C7189,Bill Payment
T400736,2,Chennai,2025-05-08,95734.26,SUCCESS,TRANSFER,Anna Nagar Branch,C4160,Others
T400737,2,Chennai,2025-05-08,58288.87,FAILED,TRANSFER,Anna Nagar Branch,C9615,Bill Payment
T400738,2,Chennai,2025-05-08,22316.76,FAILED,WITHDRAWAL,Anna Nagar Branch,C7877,Bill Payment
T400739,2,Chennai,2025-05-08,80313.43,FAILED,WITHDRAWAL,Anna Nagar Branch,C6015,Others
T400740,2,Chennai,2025-05-08,74050.32,FAILED,WITHDRAWAL,Anna Nagar Branch,C4352,Shopping
T400741,2,Chennai,2025-05-08,75735.11,FAILED,WITHDRAWAL,Anna Nagar Branch,C4060,Education Fees
T400742,2,Chennai,2025-05-08,11930.51,FAILED,TRANSFER,Anna Nagar Branch,C7992,Medical Expenses
T400743,2,Chennai,2025-05-08,81728.25,FAILED,WITHDRAWAL,Anna Nagar Branch,C1554,Loan Payment
T400744,2,Chennai,2025-05-08,4080.73,SUCCESS,TRANSFER,Anna Nagar Branch,C8699,Travel
T400745,2,Chennai,2025-05-08,9917.47,SUCCESS,TRANSFER,Anna Nagar Branch,C1150,Education Fees
T400746,2,Chennai,2025-05-08,6750.13,SUCCESS,DEPOSIT,Anna Nagar Branch,C2017,Medical Expenses
T400747,2,Chennai,2025-05-08,28371.13,FAILED,DEPOSIT,Anna Nagar Branch,C9083,Loan Payment
T400748,2,Chennai,2025-05-08,78424.96,FAILED,TRANSFER,Anna Nagar Branch,C4531,Education Fees
T400749,2,Chennai,2025-05-08,47883.09,SUCCESS,DEPOSIT,Anna Nagar Branch,C8645,Shopping
T400750,2,Chennai,2025-05-08,34498.79,FAILED,WITHDRAWAL,Anna Nagar Branch,C2147,Education Fees
T400751,2,Chennai,2025-05-08,80094.23,SUCCESS,TRANSFER,Anna Nagar Branch,C7728,Medical Expenses
T400752,2,Chennai,2025-05-08,27809.06,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C6163,Medical Expenses
T400753,2,Chennai,2025-05-08,7509.32,FAILED,WITHDRAWAL,Anna Nagar Branch,C4715,Travel
T400754,2,Chennai,2025-05-08,17093.61,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C5234,Medical Expenses
T400755,2,Chennai,2025-05-08,36809.41,SUCCESS,TRANSFER,Anna Nagar Branch,C3601,Loan Payment
T400756,2,Chennai,2025-05-08,84353.63,SUCCESS,TRANSFER,Anna Nagar Branch,C3145,Shopping
T400757,2,Chennai,2025-05-08,71153.45,FAILED,DEPOSIT,Anna Nagar Branch,C3041,Travel
T400758,2,Chennai,2025-05-08,7587.1,FAILED,DEPOSIT,Anna Nagar Branch,C9182,Travel
T400759,2,Chennai,2025-05-08,36293.19,SUCCESS,DEPOSIT,Anna Nagar Branch,C1407,Medical Expenses
T400760,2,Chennai,2025-05-08,18391.74,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C6342,Loan Payment
T400761,2,Chennai,2025-05-07,23683.17,SUCCESS,DEPOSIT,Anna Nagar Branch,C2609,Shopping
T400762,2,Chennai,2025-05-07,9260.19,FAILED,DEPOSIT,Anna Nagar Branch,C8799,Education Fees
T400763,2,Chennai,2025-05-07,20640.39,FAILED,WITHDRAWAL,Anna Nagar Branch,C4350,Others
T400764,2,Chennai,2025-05-07,71554.27,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C5281,Others
T400765,2,Chennai,2025-05-07,40886.96,FAILED,WITHDRAWAL,Anna Nagar Branch,C6921,Medical Expenses
T400766,2,Chennai,2025-05-07,96065.78,FAILED,WITHDRAWAL,Anna Nagar Branch,C3893,Bill Payment
T400767,2,Chennai,2025-05-07,71176.81,FAILED,DEPOSIT,Anna Nagar Branch,C1735,Others
T400768,2,Chennai,2025-05-07,27069.02,SUCCESS,TRANSFER,Anna Nagar Branch,C5159,Education Fees
T400769,2,Chennai,2025-05-07,4865.24,SUCCESS,TRANSFER,Anna Nagar Branch,C6042,Others
T400770,2,Chennai,2025-05-07,38350.61,FAILED,TRANSFER,Anna Nagar Branch,C2881,Education Fees
T400771,2,Chennai,2025-05-07,48778.79,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C8602,Medical Expenses
T400772,2,Chennai,2025-05-07,25618.71,FAILED,WITHDRAWAL,Anna Nagar Branch,C2872,Medical Expenses
T400773,2,Chennai,2025-05-07,78508.32,FAILED,WITHDRAWAL,Anna Nagar Branch,C3168,Travel
T400774,2,Chennai,2025-05-07,70091.34,FAILED,WITHDRAWAL,Anna Nagar Branch,C4102,Education Fees
T400775,2,Chennai,2025-05-07,18263.41,FAILED,TRANSFER,Anna Nagar Branch,C2074,Shopping
T400776,2,Chennai,2025-05-07,15923.53,SUCCESS,DEPOSIT,Anna Nagar Branch,C7549,Others
T400777,2,Chennai,2025-05-07,98194.14,FAILED,WITHDRAWAL,Anna Nagar Branch,C9990,Shopping
T400778,2,Chennai,2025-05-07,73975.03,SUCCESS,DEPOSIT,Anna Nagar Branch,C9913,Education Fees
T400779,2,Chennai,2025-05-07,96038.27,FAILED,DEPOSIT,Anna Nagar Branch,C5988,Others
T400780,2,Chennai,2025-05-07,48822.76,SUCCESS,DEPOSIT,Anna Nagar Branch,C6145,Bill Payment
T400781,2,Chennai,2025-05-07,47632.98,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C6676,Medical Expenses
T400782,2,Chennai,2025-05-07,51112.08,FAILED,TRANSFER,Anna Nagar Branch,C4099,Education Fees
T400783,2,Chennai,2025-05-07,17460.25,SUCCESS,TRANSFER,Anna Nagar Branch,C4953,Bill Payment
T400784,2,Chennai,2025-05-07,35859.1,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C6056,Others
T400785,2,Chennai,2025-05-07,38904.44,SUCCESS,TRANSFER,Anna Nagar Branch,C5781,Travel
T400786,2,Chennai,2025-05-07,1236.84,SUCCESS,DEPOSIT,Anna Nagar Branch,C7481,Education Fees
T400787,2,Chennai,2025-05-07,35341.56,SUCCESS,DEPOSIT,Anna Nagar Branch,C9191,Education Fees
T400788,2,Chennai,2025-05-07,352.66,SUCCESS,TRANSFER,Anna Nagar Branch,C9998,Loan Payment
T400789,2,Chennai,2025-05-07,10648.6,FAILED,TRANSFER,Anna Nagar Branch,C7333,Bill Payment
T400790,2,Chennai,2025-05-07,83340.52,FAILED,WITHDRAWAL,Anna Nagar Branch,C7708,Bill Payment
T400791,2,Chennai,2025-05-07,85686.08,FAILED,DEPOSIT,Anna Nagar Branch,C5502,Medical Expenses
T400792,2,Chennai,2025-05-07,71483.03,FAILED,TRANSFER,Anna Nagar Branch,C3222,Medical Expenses
T400793,2,Chennai,2025-05-07,99915.29,SUCCESS,TRANSFER,Anna Nagar Branch,C2239,Bill Payment
T400794,2,Chennai,2025-05-07,89258.28,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C8426,Education Fees
T400795,2,Chennai,2025-05-07,95646.82,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C5013,Others
T400796,2,Chennai,2025-05-07,84181.74,SUCCESS,DEPOSIT,Anna Nagar Branch,C1721,Others
T400797,2,Chennai,2025-05-07,67853.01,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C8762,Education Fees
T400798,2,Chennai,2025-05-07,33533.28,FAILED,WITHDRAWAL,Anna Nagar Branch,C1211,Loan Payment
T400799,2,Chennai,2025-05-07,48717.18,FAILED,TRANSFER,Anna Nagar Branch,C7760,Loan Payment
T400800,2,Chennai,2025-05-07,61761.47,FAILED,TRANSFER,Anna Nagar Branch,C5124,Bill Payment
T400801,2,Chennai,2025-05-07,86420.48,SUCCESS,DEPOSIT,Anna Nagar Branch,C8057,Others
T400802,2,Chennai,2025-05-07,24059.5,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C2111,Others
T400803,2,Chennai,2025-05-07,80602.51,SUCCESS,DEPOSIT,Anna Nagar Branch,C9703,Shopping
T400804,2,Chennai,2025-05-07,50907.25,FAILED,WITHDRAWAL,Anna Nagar Branch,C5375,Bill Payment
T400805,2,Chennai,2025-05-07,53858.58,FAILED,TRANSFER,Anna Nagar Branch,C6756,Travel
T400806,2,Chennai,2025-05-07,92830.73,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C8085,Medical Expenses
T400807,2,Chennai,2025-05-07,65392.86,SUCCESS,TRANSFER,Anna Nagar Branch,C3347,Shopping
T400808,2,Chennai,2025-05-07,19523.94,SUCCESS,DEPOSIT,Anna Nagar Branch,C9839,Loan Payment
T400809,2,Chennai,2025-05-07,65579.12,FAILED,TRANSFER,Anna Nagar Branch,C6971,Others
T400810,2,Chennai,2025-05-07,98076.13,SUCCESS,TRANSFER,Anna Nagar Branch,C9151,Medical Expenses
T400811,2,Chennai,2025-05-07,81459.26,FAILED,WITHDRAWAL,Anna Nagar Branch,C8677,Others
T400812,2,Chennai,2025-05-07,82262.93,SUCCESS,TRANSFER,Anna Nagar Branch,C6931,Medical Expenses
T400813,2,Chennai,2025-05-07,53590.41,FAILED,DEPOSIT,Anna Nagar Branch,C1418,Loan Payment
T400814,2,Chennai,2025-05-07,97373.47,SUCCESS,DEPOSIT,Anna Nagar Branch,C1224,Bill Payment
T400815,2,Chennai,2025-05-07,66856.17,FAILED,WITHDRAWAL,Anna Nagar Branch,C1186,Education Fees
T400816,2,Chennai,2025-05-07,81994.92,FAILED,WITHDRAWAL,Anna Nagar Branch,C9667,Shopping
T400817,2,Chennai,2025-05-07,16127.01,FAILED,WITHDRAWAL,Anna Nagar Branch,C6533,Shopping
T400818,2,Chennai,2025-05-07,5199.5,SUCCESS,DEPOSIT,Anna Nagar Branch,C9973,Shopping
T400819,2,Chennai,2025-05-07,24986.45,FAILED,DEPOSIT,Anna Nagar Branch,C1860,Bill Payment
T400820,2,Chennai,2025-05-07,1906.86,FAILED,DEPOSIT,Anna Nagar Branch,C6883,Others
T400821,2,Chennai,2025-05-06,90676.13,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C3841,Shopping
T400822,2,Chennai,2025-05-06,98465.38,SUCCESS,TRANSFER,Anna Nagar Branch,C7185,Loan Payment
T400823,2,Chennai,2025-05-06,37841.89,SUCCESS,DEPOSIT,Anna Nagar Branch,C2604,Medical Expenses
T400824,2,Chennai,2025-05-06,363.76,FAILED,DEPOSIT,Anna Nagar Branch,C8502,Shopping
T400825,2,Chennai,2025-05-06,31721.33,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C8284,Loan Payment
T400826,2,Chennai,2025-05-06,70864.96,SUCCESS,TRANSFER,Anna Nagar Branch,C8223,Bill Payment
T400827,2,Chennai,2025-05-06,835.81,SUCCESS,TRANSFER,Anna Nagar Branch,C2653,Education Fees
T400828,2,Chennai,2025-05-06,95520.38,FAILED,TRANSFER,Anna Nagar Branch,C1860,Travel
T400829,2,Chennai,2025-05-06,8187.23,SUCCESS,DEPOSIT,Anna Nagar Branch,C8302,Bill Payment
T400830,2,Chennai,2025-05-06,67094.82,SUCCESS,TRANSFER,Anna Nagar Branch,C4482,Loan Payment
T400831,2,Chennai,2025-05-06,1052.19,SUCCESS,DEPOSIT,Anna Nagar Branch,C4095,Bill Payment
T400832,2,Chennai,2025-05-06,7063.27,FAILED,WITHDRAWAL,Anna Nagar Branch,C6610,Travel
T400833,2,Chennai,2025-05-06,48297.48,SUCCESS,DEPOSIT,Anna Nagar Branch,C9157,Others
T400834,2,Chennai,2025-05-06,65904.73,FAILED,DEPOSIT,Anna Nagar Branch,C6330,Loan Payment
T400835,2,Chennai,2025-05-06,34606.16,SUCCESS,TRANSFER,Anna Nagar Branch,C9007,Education Fees
T400836,2,Chennai,2025-05-06,39412.64,SUCCESS,WITHDRAWAL,Anna Nagar Branch,C6169,Others
T400837,2,Chennai,2025-05-06,2502.64,FAILED,WITHDRAWAL,Anna Nagar Branch,C3782,Others
